Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - North, poa_global (W/m^2)","Exterior Wall Irradiance - North, poa_direct (W/m^2)","Exterior Wall Irradiance - North, poa_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_global (W/m^2)","Exterior Wall Irradiance - East, poa_direct (W/m^2)","Exterior Wall Irradiance - East, poa_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_global (W/m^2)","Exterior Wall Irradiance - South, poa_direct (W/m^2)","Exterior Wall Irradiance - South, poa_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_ground_diffuse (W/m^2)",Roof Irradiance (W),"Roof Irradiance - North, poa_global (W/m^2)","Roof Irradiance - North, poa_direct (W/m^2)","Roof Irradiance - North, poa_diffuse (W/m^2)","Roof Irradiance - North, poa_sky_diffuse (W/m^2)","Roof Irradiance - North, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - North, poa_global (W/m^2)","Window Irradiance - North, poa_direct (W/m^2)","Window Irradiance - North, poa_diffuse (W/m^2)","Window Irradiance - North, poa_sky_diffuse (W/m^2)","Window Irradiance - North, poa_ground_diffuse (W/m^2)","Window Irradiance - East, poa_global (W/m^2)","Window Irradiance - East, poa_direct (W/m^2)","Window Irradiance - East, poa_diffuse (W/m^2)","Window Irradiance - East, poa_sky_diffuse (W/m^2)","Window Irradiance - East, poa_ground_diffuse (W/m^2)","Window Irradiance - South, poa_global (W/m^2)","Window Irradiance - South, poa_direct (W/m^2)","Window Irradiance - South, poa_diffuse (W/m^2)","Window Irradiance - South, poa_sky_diffuse (W/m^2)","Window Irradiance - South, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - South, poa_global (W/m^2)","Door Irradiance - South, poa_direct (W/m^2)","Door Irradiance - South, poa_diffuse (W/m^2)","Door Irradiance - South, poa_sky_diffuse (W/m^2)","Door Irradiance - South, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Indoor Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),Gas Grill (therms/hour),HVAC Heating Setpoint (C),HVAC Cooling Setpoint (C)
2025-01-01 12:14:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.48591697328274,68.52813067479914,21.514083026717262,21.471869325200856,179.92100150744523,-3.8359879700510646,1413.981805,2.7104022782884467,13402.276179665578,78.79836147560046,0.0,78.79836147560046,46.39836147560047,32.39999999999999,79.77400112165526,0.8391423049485138,78.93485881670675,46.53485881670676,32.39999999999999,786.4067830286598,608.6101197958791,177.7966632327807,145.3966632327807,32.39999999999999,26371.794999012505,332.39301978595324,239.39301978595321,93.0,93.0,0.0,1372.5775663445966,67.29380070016279,-0.0,67.29380070016279,46.39836147560047,32.39999999999999,67.40983620030163,-0.0005332291659421529,67.41036942946756,46.53485881670676,32.39999999999999,752.6644530113134,600.8261026105187,151.83835040079472,145.3966632327807,32.39999999999999,1461.191616399658,786.4067830286598,608.6101197958791,177.7966632327807,145.3966632327807,32.39999999999999,332.39301978595324,1.0,0.07056306425494532,0.015406401213641882,0.04811165429241285,0.0,0.0,0.0,0.0,0.19745755807808937,51.666666666666686,0.03497708860632285,0.002909351014254386,0.00256565348196256,15.5555555555556,18.33333333333337
2025-01-01 12:15:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.4859912819924,68.52820513996241,21.514008718007606,21.471794860037587,180.1683493428285,-3.8363134520623134,1413.981805,2.710411070292945,13376.383065707192,78.79838214543551,0.0,78.79838214543551,46.39838214543552,32.39999999999999,78.79838214543551,0.0,78.79838214543551,46.39838214543552,32.39999999999999,786.4048149083103,608.60838226006,177.79643264825035,145.39643264825034,32.39999999999999,26371.73224261534,332.39222879738514,239.39222879738514,93.0,93.0,0.0,1372.2704320047878,67.29381835220192,-0.0,67.29381835220192,46.39838214543552,32.39999999999999,67.29381835220192,-0.0,67.29381835220192,46.39838214543552,32.39999999999999,752.6622529896449,600.8240995080391,151.8381534816058,145.39643264825034,32.39999999999999,1461.187959512387,786.4048149083103,608.60838226006,177.79643264825035,145.39643264825034,32.39999999999999,332.39222879738514,0.666,0.06616565590282555,0.01104379651354131,0.03518045867231769,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03497708860632285,0.002909351014254386,0.00256565348196256,15.5555555555556,18.33333333333337
2025-01-01 12:16:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.4868188783537,68.52903447885706,21.513181121646298,21.470965521142936,180.41569493148032,-3.8366389312577667,1413.981805,2.7105089933714996,13376.251423613088,78.79861234589038,0.0,78.79861234589038,46.39861234589039,32.39999999999999,78.79861234589038,0.0,78.79861234589038,46.39861234589039,32.39999999999999,786.393853921947,608.5984562573782,177.79539766456878,145.3953976645688,32.39999999999999,26371.03330528355,332.38341931398196,239.38341931398196,92.99999999999999,92.99999999999999,0.0,1372.2532542381175,67.29401494339038,-0.0,67.29401494339038,46.39861234589039,32.39999999999999,67.29401494339038,-0.0,67.29401494339038,46.39861234589039,32.39999999999999,752.6499262192772,600.8126566137354,151.83726960554174,145.3953976645688,32.39999999999999,1461.1675933332958,786.393853921947,608.5984562573782,177.79539766456878,145.3953976645688,32.39999999999999,332.38341931398196,0.666,0.06616565590282555,0.01104379651354131,0.03518045867231769,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03497708860632285,0.002909351014254386,0.00256565348196256,15.5555555555556,18.33333333333337
2025-01-01 12:17:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.4883997332866,68.53061866267649,21.5116002667134,21.469381337323508,180.66303433251662,-3.8369644075719407,1413.981805,2.7106960647672858,13376.012625780233,78.79905204314548,0.0,78.79905204314548,46.39905204314549,32.39999999999999,78.79905204314548,0.0,78.79905204314548,46.39905204314549,32.39999999999999,786.3738999243869,608.5803419604729,177.79355796391405,145.39355796391408,32.39999999999999,26369.698200428906,332.36659150478727,239.36659150478727,93.0,93.0,0.0,1372.2220366703868,67.29439044484624,-0.0,67.29439044484624,46.39905204314549,32.39999999999999,67.29439044484624,-0.0,67.29439044484624,46.39905204314549,32.39999999999999,752.6274735048573,600.7917750036747,151.8356985011826,145.39355796391408,32.39999999999999,1461.1305175926261,786.3738999243869,608.5803419604729,177.79355796391405,145.39355796391408,32.39999999999999,332.36659150478727,0.666,0.06616565590282555,0.01104379651354131,0.03518045867231769,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03497708860632285,0.002909351014254386,0.00256565348196256,15.5555555555556,18.33333333333337
2025-01-01 12:18:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.49073379136082,68.53295763651319,21.509266208639172,21.467042363486815,180.91036360457795,-3.837289881099423,1413.981805,2.7109723174395115,13375.6666659696,78.79970117262243,0.0,78.79970117262243,46.39970117262244,32.39999999999999,78.79970117262243,0.0,78.79970117262243,46.39970117262244,32.39999999999999,786.3449526379712,608.5540396978408,177.7909129401304,145.3909129401304,32.39999999999999,26367.726953574078,332.3417456914915,239.34174569149152,93.0,93.0,0.0,1372.1767812072226,67.29494480141956,-0.0,67.29494480141956,46.39970117262244,32.39999999999999,67.29494480141956,-0.0,67.29494480141956,46.39970117262244,32.39999999999999,752.5948963070906,600.7614566562193,151.83343965087136,145.3909129401304,32.39999999999999,1461.0767317744708,786.3449526379712,608.5540396978408,177.7909129401304,145.3909129401304,32.39999999999999,332.3417456914915,0.666,0.06616565590282555,0.01104379651354131,0.03518045867231769,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03497708860632285,0.002909351014254386,0.00256565348196256,15.5555555555556,18.33333333333337
2025-01-01 12:19:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.49382097081333,68.53605131937634,21.506179029186672,21.46394868062366,181.15767880829,-3.83761535173835,1413.981805,2.711337800078687,13375.213534960418,78.8005596389726,0.0,78.8005596389726,46.40055963897262,32.39999999999999,78.8005596389726,0.0,78.8005596389726,46.40055963897262,32.39999999999999,786.307011652045,608.5195499537839,177.78746169826115,145.38746169826115,32.39999999999999,26365.1196023448,332.30888234833355,239.30888234833355,93.0,93.0,0.0,1372.1174906010258,67.2956779316826,-0.0,67.2956779316826,46.40055963897262,32.39999999999999,67.2956779316826,-0.0,67.2956779316826,46.40055963897262,32.39999999999999,752.5521967407083,600.7217044503933,151.83049229031502,145.38746169826115,32.39999999999999,1461.006235115808,786.307011652045,608.5195499537839,177.78746169826115,145.38746169826115,32.39999999999999,332.30888234833355,0.666,0.06616565590282555,0.01104379651354131,0.03518045867231769,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03497708860632285,0.002909351014254386,0.00256565348196256,15.5555555555556,18.33333333333337
2025-01-01 12:20:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.49766116355644,68.53989960420041,21.502338836443553,21.460100395799586,181.40497600633816,-3.8379408195833093,1413.981805,2.711792577127112,13374.653220540235,78.80162731605502,0.0,78.80162731605502,46.40162731605503,32.39999999999999,78.80162731605502,0.0,78.80162731605502,46.40162731605503,32.39999999999999,786.260076422257,608.4768733684009,177.78320305385608,145.3832030538561,32.39999999999999,26361.876196473124,332.26800210214185,239.26800210214188,93.0,93.0,0.0,1372.0441684466778,67.29658972791098,-0.0,67.29658972791098,46.40162731605503,32.39999999999999,67.29658972791098,-0.0,67.29658972791098,46.40162731605503,32.39999999999999,752.4993775715753,600.6725221635822,151.8268554079931,145.3832030538561,32.39999999999999,1460.9190266051999,786.260076422257,608.4768733684009,177.78320305385608,145.3832030538561,32.39999999999999,332.26800210214185,0.666,0.06616565590282555,0.01104379651354131,0.03518045867231769,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03497708860632285,0.002909351014254386,0.00256565348196256,15.5555555555556,18.33333333333337
2025-01-01 12:21:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.50225423852255,68.54450236119717,21.49774576147745,21.455497638802825,181.65225142944124,-3.8382662847579923,1413.981805,2.7123367292010543,13373.985707009864,78.8029040478338,0.0,78.8029040478338,46.40290404783381,32.39999999999999,78.8029040478338,0.0,78.8029040478338,46.40290404783381,32.39999999999999,786.2041462292367,608.4260107008346,177.77813552840212,145.37813552840214,32.39999999999999,26357.996794985906,332.21910569689726,239.2191056968973,93.0,93.0,0.0,1371.9568191128305,67.29768005685007,-0.0,67.29768005685007,46.40290404783381,32.39999999999999,67.29768005685007,-0.0,67.29768005685007,46.40290404783381,32.39999999999999,752.4364421674404,600.613914426185,151.8225277412554,145.37813552840214,32.39999999999999,1460.8151049060125,786.2041462292367,608.4260107008346,177.77813552840212,145.37813552840214,32.39999999999999,332.21910569689726,0.666,0.06616565590282555,0.01104379651354131,0.03518045867231769,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03497708860632285,0.002909351014254386,0.00256565348196256,15.5555555555556,18.33333333333337
2025-01-01 12:22:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.50760002888926,68.54985942505455,21.49239997111074,21.45014057494545,181.89950081544148,-3.8385917469640845,1413.981805,2.7129703516094033,13373.210977024039,78.8043896447873,0.0,78.8043896447873,46.40438964478732,32.39999999999999,78.8043896447873,0.0,78.8043896447873,46.40438964478732,32.39999999999999,786.1392203330468,608.3669629707734,177.77225736227325,145.37225736227327,32.39999999999999,26353.481477011337,332.16219412994036,239.16219412994036,93.0,93.0,0.0,1371.8554479779316,67.29894875664836,-0.0,67.29894875664836,46.40438964478732,32.39999999999999,67.29894875664836,-0.0,67.29894875664836,46.40438964478732,32.39999999999999,752.3633946683299,600.5458868809485,151.81750778738134,145.37225736227327,32.39999999999999,1460.694468643397,786.1392203330468,608.3669629707734,177.77225736227325,145.37225736227327,32.39999999999999,332.16219412994036,0.666,0.06616565590282555,0.01104379651354131,0.03518045867231769,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03497708860632285,0.002909351014254386,0.00256565348196256,15.5555555555556,18.33333333333337
2025-01-01 12:23:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.5136983505449,68.55597061344156,21.486301649455108,21.444029386558434,182.14672040214055,-3.8389172062379657,1413.981805,2.713693556579779,13372.32900889402,78.80608388899299,0.0,78.80608388899299,46.406083888993,32.39999999999999,78.80608388899299,0.0,78.80608388899299,46.406083888993,32.39999999999999,786.06529774741,608.299731254367,177.76556649304302,145.36556649304302,32.39999999999999,26348.330326202835,332.09726845564796,239.09726845564794,93.0,93.0,0.0,1371.7400610714667,67.30039564120001,-0.0,67.30039564120001,46.406083888993,32.39999999999999,67.30039564120001,-0.0,67.30039564120001,46.406083888993,32.39999999999999,752.2802397284402,600.4684459433814,151.81179378505874,145.36556649304302,32.39999999999999,1460.5571159847907,786.06529774741,608.299731254367,177.76556649304302,145.36556649304302,32.39999999999999,332.09726845564796,0.666,0.06616565590282555,0.01104379651354131,0.03518045867231769,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03497708860632285,0.002909351014254386,0.00256565348196256,15.5555555555556,18.33333333333337
2025-01-01 12:24:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.52054899032025,68.56283571521607,21.479451009679753,21.437164284783936,182.3939062662779,-3.8392426627106033,1413.981805,2.7145064719095244,13371.339778278143,78.80798653080004,0.0,78.80798653080004,46.40798653080004,32.39999999999999,78.80798653080004,0.0,78.80798653080004,46.40798653080004,32.39999999999999,785.9823773816591,608.2243168147692,177.75806056688998,145.35806056688998,32.39999999999999,26342.543440701582,332.0243299110025,239.0243299110025,93.0,93.0,0.0,1371.61066528852,67.30202049730323,-0.0,67.30202049730323,46.40798653080004,32.39999999999999,67.30202049730323,-0.0,67.30202049730323,46.40798653080004,32.39999999999999,752.1869826711875,600.3815989470635,151.80538372412403,145.35806056688998,32.39999999999999,1460.4030449036675,785.9823773816591,608.2243168147692,177.75806056688998,145.35806056688998,32.39999999999999,332.0243299110025,0.666,0.06616565590282555,0.01104379651354131,0.03518045867231769,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03497708860632285,0.002909351014254386,0.00256565348196256,15.5555555555556,18.33333333333337
2025-01-01 12:25:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.52815170885508,68.57045449329803,21.471848291144923,21.429545506701974,182.6410544895933,-3.8395681163601694,1413.981805,2.7154092413566953,13370.24325774566,78.81009728956218,0.0,78.81009728956218,46.41009728956218,32.39999999999999,78.81009728956218,0.0,78.81009728956218,46.41009728956218,32.39999999999999,785.8904580045153,608.1407210708498,177.74973693366542,145.34973693366544,32.39999999999999,26336.12093074217,331.94337988541287,238.94337988541287,93.0,93.0,0.0,1371.4672683250974,67.3038230852861,-0.0,67.3038230852861,46.41009728956218,32.39999999999999,67.3038230852861,-0.0,67.3038230852861,46.41009728956218,32.39999999999999,752.0836294431138,600.2853541017635,151.79827534135026,145.34973693366544,32.39999999999999,1460.2322531122359,785.8904580045153,608.1407210708498,177.74973693366542,145.34973693366544,32.39999999999999,331.94337988541287,0.666,0.06616565590282555,0.01104379651354131,0.03518045867231769,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03497708860632285,0.002909351014254386,0.00256565348196256,15.5555555555556,18.33333333333337
2025-01-01 12:26:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.5365062406125,68.57882668468491,21.463493759387504,21.421173315315084,182.88816115887184,-3.83989356715756,1413.981805,2.716402024699726,13369.03941674944,78.8124158535696,0.0,78.8124158535696,46.412415853569605,32.39999999999999,78.8124158535696,0.0,78.8124158535696,46.412415853569605,32.39999999999999,785.789538242188,608.04894559734,177.740592644848,145.34059264484802,32.39999999999999,26329.062918670093,331.85441992093524,238.85441992093521,93.0,93.0,0.0,1371.3098786660748,67.30580313894843,-0.0,67.30580313894843,46.412415853569605,32.39999999999999,67.30580313894843,-0.0,67.30580313894843,46.412415853569605,32.39999999999999,751.9701866057881,600.1797204870879,151.79046611870018,145.34059264484802,32.39999999999999,1460.0447380579103,785.789538242188,608.04894559734,177.740592644848,145.34059264484802,32.39999999999999,331.85441992093524,0.666,0.06616565590282555,0.01104379651354131,0.03518045867231769,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03497708860632285,0.002909351014254386,0.00256565348196256,15.5555555555556,18.33333333333337
2025-01-01 12:27:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.54561229398699,68.58795200056095,21.454387706013012,21.41204799943905,183.1352223683738,-3.8402190150954993,1413.981805,2.717484997814754,13367.72822158422,78.8149418799987,0.0,78.8149418799987,46.41494187999871,32.39999999999999,78.8149418799987,0.0,78.8149418799987,46.41494187999871,32.39999999999999,785.6796165752922,607.9489921241071,177.73062445118512,145.33062445118514,32.39999999999999,26321.369538883217,331.75745171153517,238.75745171153514,93.0,93.0,0.0,1371.1385055703488,67.30796036551888,-0.0,67.30796036551888,46.41494187999871,32.39999999999999,67.30796036551888,-0.0,67.30796036551888,46.41494187999871,32.39999999999999,751.8466613257453,600.0647080444332,151.7819532813121,145.33062445118514,32.39999999999999,1459.8404969175806,785.6796165752922,607.9489921241071,177.73062445118512,145.33062445118514,32.39999999999999,331.75745171153517,0.666,0.06616565590282555,0.01104379651354131,0.03518045867231769,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03497708860632285,0.002909351014254386,0.00256565348196256,15.5555555555556,18.33333333333337
2025-01-01 12:28:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.55546955125553,68.59783012624925,21.44453044874447,21.402169873750758,183.38223421763396,-3.840544460217643,1413.981805,2.718658352740938,13366.309635363847,78.81767499481,0.0,78.81767499481,46.417674994810014,32.39999999999999,78.81767499481,0.0,78.81767499481,46.417674994810014,32.39999999999999,785.5606913374081,607.840862537144,177.71982880026417,145.31982880026416,32.39999999999999,26313.040937909416,331.6524771040662,238.65247710406618,93.0,93.0,0.0,1370.9531590575907,67.31029444556775,-0.0,67.31029444556775,46.417674994810014,32.39999999999999,67.31029444556775,-0.0,67.31029444556775,46.417674994810014,32.39999999999999,751.7130613656482,599.9403275702225,151.7727337954256,145.31982880026416,32.39999999999999,1459.6195265949375,785.5606913374081,607.840862537144,177.71982880026417,145.31982880026416,32.39999999999999,331.6524771040662,0.666,0.06616565590282555,0.01104379651354131,0.03518045867231769,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03497708860632285,0.002909351014254386,0.00256565348196256,15.5555555555556,18.33333333333337
2025-01-01 12:29:00,2.2,0.73,102.9,324,654,93,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0031757796795609306,0.5134658002808072,68.56607766868683,68.6084607213225,21.433922331313163,21.391539278677502,183.62919281385211,-3.8408699025167152,1413.981805,2.7199222977712183,13364.783617972982,78.82061479268174,0.0,78.82061479268174,46.420614792681754,32.39999999999999,78.82061479268174,0.0,78.82061479268174,46.420614792681754,32.39999999999999,785.4327607115449,607.7245588778686,177.70820183367624,145.30820183367624,32.39999999999999,26304.07727435348,331.5394980976006,238.53949809760059,93.0,93.0,0.0,1370.7538498907861,67.31280503295021,-0.0,67.31280503295021,46.420614792681754,32.39999999999999,67.31280503295021,-0.0,67.31280503295021,46.420614792681754,32.39999999999999,751.569395072476,599.8065907065165,151.7628043659595,145.30820183367624,32.39999999999999,1459.3818237139017,785.4327607115449,607.7245588778686,177.70820183367624,145.30820183367624,32.39999999999999,331.5394980976006,0.666,0.06616565590282555,0.01104379651354131,0.03518045867231769,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03497708860632285,0.002909351014254386,0.00256565348196256,15.5555555555556,18.33333333333337
2025-01-01 12:30:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,68.57743627658576,68.61984341964886,21.422563723414243,21.380156580351144,183.87609427203873,-3.841195341956336,1413.981805,2.721277057542131,13647.586140755784,78.16715094612479,0.0,78.16715094612479,44.5671509461248,33.599999999999994,78.16715094612479,0.0,78.16715094612479,44.5671509461248,33.599999999999994,809.4890303271644,634.5425946841523,174.94643564301214,141.34643564301214,33.599999999999994,26815.90185903979,337.9905917493958,248.99059174939575,89.0,89.0,0.0,1403.613454158781,66.75474690799057,-0.0,66.75474690799057,44.5671509461248,33.599999999999994,66.75474690799057,-0.0,66.75474690799057,44.5671509461248,33.599999999999994,775.6583497447664,626.254093705634,149.40425603913235,141.34643564301214,33.599999999999994,1504.0798352809152,809.4890303271644,634.5425946841523,174.94643564301214,141.34643564301214,33.599999999999994,337.9905917493958,0.0,0.057473104509100405,0.002425364151454514,0.009375116824568985,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03497708860632285,0.002909351014254386,0.00256565348196256,15.5555555555556,18.33333333333337
2025-01-01 12:31:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,68.58954497932226,68.63197782942237,21.410455020677738,21.368022170577635,184.1229347150698,-3.8415207785437815,1413.981805,2.7227228731285895,13645.798600618993,78.17043304517364,0.0,78.17043304517364,44.57043304517364,33.599999999999994,78.17043304517364,0.0,78.17043304517364,44.57043304517364,33.599999999999994,809.3396928533089,634.404067812437,174.9356250408718,141.3356250408718,33.599999999999994,26805.214825870666,337.85589120179293,248.8558912017929,89.0,89.0,0.0,1403.379258364416,66.75754982057829,-0.0,66.75754982057829,44.57043304517364,33.599999999999994,66.75754982057829,-0.0,66.75754982057829,44.57043304517364,33.599999999999994,775.4899478076253,626.0949240227208,149.3950237849045,141.3356250408718,33.599999999999994,1503.8023571747733,809.3396928533089,634.404067812437,174.9356250408718,141.3356250408718,33.599999999999994,337.85589120179293,0.0,0.057473104509100405,0.002425364151454514,0.009375116824568985,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03497708860632285,0.002909351014254386,0.00256565348196256,15.5555555555556,18.33333333333337
2025-01-01 12:32:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,68.60240336435938,68.64486354221168,21.397596635640625,21.355136457788312,184.36971044154663,-3.841846212526434,1413.981805,2.724260003221951,13643.900696851342,78.17391629736872,0.0,78.17391629736872,44.57391629736873,33.599999999999994,78.17391629736872,0.0,78.17391629736872,44.57391629736873,33.599999999999994,809.1811399665187,634.2570116781316,174.92412828838715,141.32412828838716,33.599999999999994,26793.865134618936,337.7128384384546,248.7128384384546,89.0,89.0,0.0,1403.130716948513,66.76052451795289,-0.0,66.76052451795289,44.57391629736873,33.599999999999994,66.76052451795289,-0.0,66.76052451795289,44.57391629736873,33.599999999999994,775.3112301802134,625.9260246219308,149.38520555828262,141.32412828838716,33.599999999999994,1503.5077562711015,809.1811399665187,634.2570116781316,174.92412828838715,141.32412828838716,33.599999999999994,337.7128384384546,0.0,0.057473104509100405,0.002425364151454514,0.009375116824568985,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03497708860632285,0.002909351014254386,0.00256565348196256,15.5555555555556,18.33333333333337
2025-01-01 12:33:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,68.61601096719428,68.65850009782834,21.38398903280571,21.341499902171666,184.61641726173568,-3.8421716434459086,1413.981805,2.7258887200431055,13641.892391073194,78.17760020357076,0.0,78.17760020357076,44.57760020357076,33.599999999999994,78.17760020357076,0.0,78.17760020357076,44.57760020357076,33.599999999999994,809.0133702851401,634.1014292601558,174.9119410249844,141.3119410249844,33.599999999999994,26781.85301662293,337.56143637519466,248.56143637519466,89.0,89.0,0.0,1402.8678458072725,66.76367057384942,-0.0,66.76367057384942,44.57760020357076,33.599999999999994,66.76367057384942,-0.0,66.76367057384942,44.57760020357076,33.599999999999994,775.1222089528688,625.7474113175322,149.37479763533668,141.3119410249844,33.599999999999994,1503.1960300027035,809.0133702851401,634.1014292601558,174.9119410249844,141.3119410249844,33.599999999999994,337.56143637519466,0.0,0.057473104509100405,0.002425364151454514,0.009375116824568985,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03497708860632285,0.002909351014254386,0.00256565348196256,15.5555555555556,18.33333333333337
2025-01-01 12:34:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,68.6303673232488,68.67288703632917,21.369632676751188,21.327112963670835,184.86305149282546,-3.8424970715059317,1413.981805,2.727609315657562,13639.773638417777,78.18148424200638,0.0,78.18148424200638,44.581484242006375,33.599999999999994,78.18148424200638,0.0,78.18148424200638,44.581484242006375,33.599999999999994,808.8363819962261,633.937323406453,174.89905858977315,141.29905858977315,33.599999999999994,26769.178693198242,337.4016878014994,248.4016878014994,89.0,89.0,0.0,1402.590661100092,66.76698754267345,-0.0,66.76698754267345,44.581484242006375,33.599999999999994,66.76698754267345,-0.0,66.76698754267345,44.581484242006375,33.599999999999994,774.9228964504264,625.5591004147601,149.36379603566627,141.29905858977315,33.599999999999994,1502.8671750010135,808.8363819962261,633.937323406453,174.89905858977315,141.29905858977315,33.599999999999994,337.4016878014994,0.0,0.057473104509100405,0.002425364151454514,0.009375116824568985,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03497708860632285,0.002909351014254386,0.00256565348196256,15.5555555555556,18.33333333333337
