occupants,plug_loads_other,plug_loads_tv,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,electric_vehicle_charging,electric_vehicle_discharging,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.5,0.605,0.132,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0,0.133,0,0,0,0
0.5,0.605,0.132,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.605,0.141,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0872,0,0,0,0,0,0
0.5,0.605,0.144,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.605,0.144,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.605,0.144,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.262,0,0,0,0,0,0
0.5,0.605,0.151,0.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.605,0.154,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.605,0.154,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0872,0,0,0,0,0,0
0.5,0.605,0.154,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.605,0.173,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0872,0,0,0,0,0,0
0.5,0.605,0.18,0.213,0.0,0.0,0.0,0.0,0.0,0.733,0.0,0,0,0,0,0,0
0.5,0.605,0.18,0.213,0.0,0.0,0.0,0.0,0.0,0.2,0.174,0,0,0,0,0,0
0.5,0.605,0.18,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.605,0.198,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.605,0.205,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0,0,0,0,0,0
0.5,0.605,0.205,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0,0,0,0,0,0
0.5,0.605,0.205,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.349,0,0,0,0,0,0
0.5,0.616,0.219,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.262,0,0,0,0,0,0
0.5,0.62,0.224,0.213,0.0,0.0,0.0,0.0,0.0,0.733,0.0872,0,0,0,0,0,0
0.5,0.62,0.224,0.213,0.0,0.0,0.0,0.0,0.0,0.2,0.174,0,0,0,0,0,0
0.5,0.62,0.224,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.637,0.232,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.643,0.235,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.643,0.235,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.643,0.235,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0,0,0,0,0,0
0.5,0.66,0.241,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0,0.6,0,0,0,0
0.5,0.666,0.243,0.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.683,0.705,0.325,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.247,0,0.267,0,0,0,0
0.75,0.719,0.355,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.174,1.0,0,0,0,0,0
0.75,0.727,0.401,0.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.73,0.418,0.352,0.0,0.0,0.0,0.0,0.0,0.0,0.259,1.0,0,0,0,0,0
0.75,0.73,0.418,0.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.73,0.418,0.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.722,0.513,0.415,0.0,0.0,0.0,0.0,0.0,0.0,0.743,1.0,0,0,0,0,0
0.933,0.757,0.678,0.533,0.437,0.733,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.771,0.725,0.568,0.541,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.771,0.725,0.568,0.268,1.0,0.0,0.0,0.0,0.0,0.262,1.0,0,0,0,0,0
1.0,0.749,0.818,0.687,0.314,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.741,0.852,0.731,0.293,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.741,0.852,0.731,0.437,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.741,0.852,0.731,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.695,0.804,0.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0872,1.0,0,0,0,0,0
1.0,0.679,0.786,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.679,0.786,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.679,0.786,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.634,0.574,0.673,0.0,0.0,0.0,0.0,0.0,0.0,0.174,1.0,0,0,0,0,0
1.0,0.617,0.496,0.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.617,0.496,0.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.617,0.496,0.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.58,0.222,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.26,1.0,0,0,0,0,0
1.0,0.564,0.084,0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.032,0.0626,0.0,0.0,0.0,0.0,0.0,0.0,0.0244,1.0,0,0,0,0,0
0.833,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0974,1.0,0,0,0,0,0
1.0,0.562,0.018,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.561,0.016,0.0494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.0179,0.0502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.0179,0.0502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.0179,0.0502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.019,0.0547,0.0,0.0,0.0,0.0,0.0,0.0667,0.0645,1.0,0,0,0,0,0
1.0,0.557,0.0336,0.117,0.0,0.0,0.0,0.0,0.0,0.867,0.153,1.0,0,0,0,0,0
0.983,0.557,0.0332,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.144,1.0,0,0,0,0,0
0.75,0.558,0.0277,0.0947,0.0,0.0,0.0,0.0,0.0,0.0,0.0872,1.0,0,0,0,0,0
0.75,0.56,0.0285,0.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0872,1.0,0,0,0,0,0
0.75,0.574,0.0398,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.733,0.573,0.039,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.568,0.0278,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0872,1.0,0,0,0,0,0
0.5,0.569,0.0282,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0872,1.0,0,0,0,0,0
0.5,0.579,0.0339,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.114,1.0,0,0,0,0,0
0.5,0.579,0.0339,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.574,1.0,0,0,0,0,0
0.5,0.579,0.0339,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.341,1.0,0,0,0,0,0
0.5,0.58,0.0342,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.583,0.0388,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.113,1.0,0,0,0,0,0
0.5,0.583,0.0388,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.103,1.0,0,0,0,0,0
0.5,0.583,0.0388,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.585,0.041,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0258,1.0,0,0,0,0,0
0.5,0.605,0.0716,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.284,1.0,0,0,0,0,0
0.5,0.605,0.0716,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.605,0.0716,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0244,1.0,0,0,0,0,0
0.5,0.605,0.0721,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.122,1.0,0,0,0,0,0
0.5,0.605,0.0793,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.605,0.0793,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.605,0.0793,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0872,1.0,0,0,0,0,0
0.5,0.605,0.0798,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.113,1.0,0,0,0,0,0
0.5,0.605,0.087,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.0,0,0,0,0,0
0.483,0.603,0.0846,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0,0.0667,0,0,0,0
0.25,0.583,0.0514,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0247,0,0.6,0,0,0,0
0.25,0.583,0.0516,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.173,0,0,0,0,0,0
0.25,0.583,0.0536,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.583,0.0536,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.131,0,0,0,0,0,0
0.25,0.583,0.0536,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.583,0.054,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0,0,0,0,0,0
0.25,0.583,0.0591,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.355,0,0,0,0,0,0
0.233,0.582,0.0562,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.436,0,0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0333,0.563,0.0189,0.0548,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0,0.6,0,0,0,0
0.5,0.583,0.0619,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.177,1.0,0,0,0,0,0
0.5,0.583,0.0619,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.523,1.0,0,0,0,0,0
0.5,0.583,0.0619,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.111,1.0,0,0,0,0,0
0.5,0.586,0.0657,0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.318,1.0,0,0,0,0,0
0.517,0.622,0.123,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.649,0.172,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.115,1.0,0,0,0,0,0
0.75,0.648,0.169,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.251,1.0,0,0,0,0,0
0.767,0.622,0.122,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.262,1.0,0,0,0,0,0
1.0,0.643,0.147,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0232,1.0,0,0,0,0,0
0.983,0.643,0.147,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.157,1.0,0,0,0,0,0
0.75,0.643,0.147,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.645,0.15,0.216,0.0,0.0,0.0,0.0,0.0,0.0667,0.025,1.0,0,0,0,0,0
0.75,0.666,0.179,0.224,0.0,0.0,0.0,0.0,0.0,0.867,0.2,1.0,0,0,0,0,0
0.75,0.666,0.179,0.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0872,1.0,0,0,0,0,0
0.75,0.666,0.179,0.224,0.18,0.0667,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.667,0.183,0.226,0.514,1.0,0.0,0.0,0.0,0.0,0.0872,1.0,0,0,0,0,0
0.75,0.678,0.246,0.258,0.142,0.867,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.767,0.734,0.357,0.359,0.539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.787,0.461,0.453,0.272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.786,0.474,0.461,0.466,0.0667,0.0,0.0,0.0,0.0,0.0872,1.0,0,0,0,0,0
0.983,0.768,0.635,0.559,0.231,1.0,0.0,0.0,0.0,0.0,0.0872,1.0,0,0,0,0,0
0.767,0.722,0.499,0.447,0.495,1.0,0.0,0.0,0.0,0.0,0.0872,1.0,0,0,0,0,0
1.0,0.771,0.646,0.568,0.281,1.0,0.0,0.0,0.0,0.0,0.287,1.0,0,0,0,0,0
1.0,0.769,0.656,0.579,0.404,0.867,0.0,0.0,0.0,0.0,0.0772,1.0,0,0,0,0,0
1.0,0.741,0.797,0.731,0.541,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.741,0.797,0.731,0.208,0.0667,0.0,0.0,0.0,0.0,0.0626,1.0,0,0,0,0,0
1.0,0.741,0.797,0.731,0.373,1.0,0.0,0.0,0.0,0.0,0.338,1.0,0,0,0,0,0
1.0,0.736,0.795,0.739,0.384,0.867,0.0,0.0,0.0,0.0667,0.203,1.0,0,0,0,0,0
1.0,0.679,0.756,0.86,0.334,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
1.0,0.679,0.756,0.86,0.582,0.0,0.0,0.0,0.0,1.0,0.027,1.0,0,0,0,0,0
1.0,0.679,0.756,0.86,0.0,0.0,0.0,0.0,0.0,1.0,0.216,1.0,0,0,0,0,0
1.0,0.674,0.728,0.834,0.0,0.0,0.0,0.0,0.0,0.667,0.0872,1.0,0,0,0,0,0
1.0,0.603,0.347,0.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0507,1.0,0,0,0,0,0
1.0,0.603,0.347,0.466,0.0,0.0,0.0,0.0,0.0,0.0,0.457,1.0,0,0,0,0,0
1.0,0.602,0.339,0.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.588,0.225,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.564,0.0613,0.0991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.564,0.0613,0.0991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.564,0.0613,0.0991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.564,0.0594,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0872,1.0,0,0,0,0,0
1.0,0.56,0.0311,0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.561,0.016,0.0494,0.0,0.0,0.0,0.0,0.0,0.0,0.0264,1.0,0,0,0,0,0
1.0,0.56,0.0179,0.0502,0.0,0.0,0.0,0.0,0.0,0.0,0.343,1.0,0,0,0,0,0
1.0,0.56,0.0179,0.0502,0.0,0.0,0.0,0.0,0.0,0.0,0.0872,1.0,0,0,0,0,0
1.0,0.56,0.0179,0.0502,0.0,0.0,0.0,0.0,0.0,0.0,0.114,1.0,0,0,0,0,0
1.0,0.56,0.0182,0.0517,0.0,0.0,0.0,0.0,0.0,0.0667,0.22,1.0,0,0,0,0,0
1.0,0.56,0.0222,0.0735,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
0.983,0.559,0.0273,0.0932,0.0,0.0,0.0,0.0,0.0,0.8,0.0255,1.0,0,0,0,0,0
0.75,0.56,0.0218,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.204,1.0,0,0,0,0,0
0.75,0.561,0.0222,0.0752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.568,0.0278,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0.112,1.0,0,0,0,0,0
0.75,0.568,0.0286,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.185,1.0,0,0,0,0,0
0.75,0.574,0.0398,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0872,1.0,0,0,0,0,0
0.75,0.575,0.0406,0.192,0.0,0.0,0.0,0.0,0.0,0.0667,0.114,1.0,0,0,0,0,0
0.75,0.597,0.0519,0.233,0.0,0.0,0.0,0.0,0.0,0.867,0.159,1.0,0,0,0,0,0
0.75,0.597,0.0519,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.597,0.0519,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.598,0.0525,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.605,0.0617,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.605,0.0617,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0872,1.0,0,0,0,0,0
0.75,0.605,0.0617,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.523,1.0,0,0,0,0,0
0.75,0.605,0.0624,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.605,0.0716,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0872,1.0,0,0,0,0,0
0.75,0.605,0.0716,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.605,0.0716,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.606,0.0743,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0872,1.0,0,0,0,0,0
0.75,0.626,0.111,0.32,0.0,0.0,0.11,0.0667,0.0,0.0,0.0872,1.0,0,0,0,0,0
0.75,0.626,0.111,0.32,0.0,0.0,0.211,1.0,0.0,0.0,0.523,1.0,0,0,0,0,0
0.75,0.626,0.111,0.32,0.0,0.0,0.144,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.626,0.112,0.319,0.0,0.0,0.171,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.626,0.123,0.307,0.0,0.0,0.691,1.0,0.0,0.0,0.0872,1.0,0,0,0,0,0
0.75,0.626,0.123,0.307,0.0,0.0,0.474,0.0667,0.933,0.0,0.262,1.0,0,0,0,0,0
0.75,0.626,0.123,0.307,0.0,0.0,0.563,0.0,1.0,0.0,0.0872,1.0,0,0,0,0,0
0.75,0.626,0.123,0.306,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0
0.733,0.625,0.127,0.292,0.0,0.0,0.39,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.605,0.0914,0.215,0.0,0.0,0.229,0.0,1.0,0.0,0.0872,1.0,0,0,0,0,0
0.5,0.605,0.0914,0.215,0.0,0.0,0.115,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.605,0.0921,0.215,0.0,0.0,0.211,0.0,1.0,0.0,0.0872,1.0,0,0,0,0,0
0.5,0.605,0.102,0.213,0.0,0.0,0.381,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.605,0.102,0.213,0.0,0.0,0.257,0.0,1.0,0.0,0.0872,1.0,0,0,0,0,0
0.5,0.605,0.102,0.213,0.0,0.0,0.11,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.605,0.103,0.213,0.0,0.0,0.401,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.605,0.108,0.213,0.0,0.0,0.468,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.605,0.108,0.213,0.0,0.0,0.425,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.605,0.108,0.213,0.0,0.0,0.0275,0.0,0.0,0.0,0.0872,1.0,0,0,0,0,0
0.5,0.606,0.109,0.213,0.0,0.0,0.339,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.62,0.12,0.213,0.0,0.0,0.138,0.0,0.0,0.0,0.0872,1.0,0,0,0,0,0
0.5,0.62,0.12,0.213,0.0,0.0,0.11,0.0,0.0,0.0,0.0872,1.0,0,0,0,0,0
0.517,0.622,0.123,0.219,0.0,0.0,0.239,0.0,0.0,0.0,0.0872,1.0,0,0,0,0,0
0.75,0.652,0.175,0.296,0.0,0.0,0.538,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.684,0.213,0.298,0.0,0.0,0.306,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.767,0.687,0.218,0.304,0.219,0.0667,0.284,0.0,0.0,0.0,0.0872,1.0,0,0,0,0,0
1.0,0.725,0.279,0.382,0.446,1.0,0.0979,0.0,0.0,0.0,0.0872,1.0,0,0,0,0,0
1.0,0.728,0.283,0.383,0.198,0.867,0.0275,0.0,0.0,0.0667,0.174,1.0,0,0,0,0,0
1.0,0.771,0.343,0.399,0.384,0.0,0.00917,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
1.0,0.771,0.343,0.399,0.429,0.0,0.0428,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
1.0,0.771,0.343,0.399,0.0,0.0,0.171,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
1.0,0.772,0.351,0.403,0.13,0.0667,0.456,0.0,0.0,1.0,0.0872,1.0,0,0,0,0,0
1.0,0.787,0.461,0.453,0.444,1.0,0.364,0.0,0.0,1.0,0.174,1.0,0,0,0,0,0
1.0,0.787,0.461,0.453,0.326,0.867,0.177,0.0,0.0,0.6,0.0,1.0,0,0,0,0,0
1.0,0.787,0.461,0.453,0.231,0.0,0.0703,0.0,0.0,0.0,0.0872,1.0,0,0,0,0,0
1.0,0.786,0.474,0.461,0.512,0.0667,0.0275,0.0,0.0,0.0,0.0872,1.0,0,0,0,0,0
0.983,0.768,0.635,0.559,0.0,1.0,0.291,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.767,0.722,0.499,0.447,0.0,0.867,0.352,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.771,0.646,0.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0872,1.0,0,0,0,0,0
1.0,0.769,0.656,0.579,0.0,0.0,0.0183,0.0667,0.0,0.0,0.262,1.0,0,0,0,0,0
1.0,0.741,0.797,0.731,0.0,0.0,0.0887,1.0,0.0,0.0,0.0872,1.0,0,0,0,0,0
1.0,0.741,0.797,0.731,0.0,0.0,0.101,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.741,0.797,0.731,0.0,0.0,0.416,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.736,0.795,0.739,0.0,0.0,0.506,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.679,0.756,0.86,0.0,0.0,0.518,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0
