occupants,plug_loads_other,plug_loads_tv,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,electric_vehicle_charging,electric_vehicle_discharging,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.5,0.676,0.237,0.376,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0,0,0,0,0
0.5,0.671,0.298,0.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.668,0.328,0.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.668,0.328,0.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.668,0.328,0.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.658,0.378,0.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.653,0.403,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.653,0.403,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.653,0.403,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.632,0.39,0.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.622,0.383,0.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.622,0.383,0.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.622,0.383,0.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.601,0.284,0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.591,0.234,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.571,0.0887,0.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.833,0.56,0.0374,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.39,1.0,0,0,0,0,0
1.0,0.561,0.0267,0.0617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.228,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.0157,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.0156,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0,0,0,0,0
1.0,0.56,0.0156,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0,0,0,0,0
1.0,0.56,0.0156,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.561,0.0158,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.571,0.0316,0.147,0.0,0.0,0.0,0.0,0.0,0.667,0.0,1.0,0,0,0,0,0
1.0,0.575,0.0395,0.195,0.0,0.0,0.0,0.0,0.0,1.0,0.3,1.0,0,0,0,0,0
1.0,0.575,0.0395,0.195,0.0,0.0,0.0,0.0,0.0,1.0,0.395,1.0,0,0,0,0,0
1.0,0.575,0.0395,0.195,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
1.0,0.591,0.0475,0.225,0.0,0.0,0.0,0.0,0.0,1.0,0.072,1.0,0,0,0,0,0
1.0,0.598,0.0515,0.24,0.0,0.0,0.0,0.0,0.0,0.2,0.252,1.0,0,0,0,0,0
0.333,0.574,0.0277,0.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.267,0,0,0,0
0.333,0.586,0.0396,0.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0,0,0,0
0.5,0.603,0.058,0.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.606,0.0613,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0,0,0,0,0
0.5,0.606,0.0613,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.606,0.0613,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.606,0.0678,0.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.606,0.0711,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.606,0.0711,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.606,0.0711,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.606,0.0762,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.606,0.0787,0.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.606,0.0787,0.246,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0,0,0,0,0
0.5,0.606,0.0787,0.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.606,0.0838,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.606,0.0864,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.606,0.0864,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0,0,0,0,0
0.5,0.606,0.0864,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.606,0.0893,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.606,0.0907,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.606,0.0907,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.606,0.0907,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.606,0.098,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.606,0.102,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.606,0.102,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.606,0.102,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0,0,0,0,0
0.167,0.576,0.0444,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.667,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.267,0,0,0,0
0.333,0.591,0.0767,0.169,0.0,0.0,0.0,0.0,0.0,0.0,0.367,0,0.333,0,0,0,0
0.5,0.616,0.115,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0367,1.0,0,0,0,0,0
0.5,0.622,0.119,0.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.622,0.119,0.234,0.0,0.0,0.0,0.0,0.0,0.0,0.304,1.0,0,0,0,0,0
0.5,0.622,0.119,0.234,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0,0,0,0,0
0.5,0.637,0.137,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.645,0.146,0.251,0.0,0.0,0.0,0.0,0.0,0.0,0.39,1.0,0,0,0,0,0
0.5,0.645,0.146,0.251,0.0,0.0,0.0,0.0,0.0,0.0,0.039,1.0,0,0,0,0,0
0.5,0.645,0.146,0.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.66,0.167,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.173,1.0,0,0,0,0,0
0.833,0.739,0.286,0.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.774,0.34,0.543,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0,0,0,0,0
1.0,0.774,0.34,0.543,0.0,0.0,0.0,0.0,0.0,0.0,0.484,1.0,0,0,0,0,0
0.667,0.709,0.271,0.432,0.0,0.0,0.0,0.0,0.0,0.0,0.138,1.0,0,0,0,0,0
0.5,0.676,0.237,0.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.676,0.237,0.376,0.0,0.0,0.0,0.0,0.0,0.0,0.534,1.0,0,0,0,0,0
0.5,0.676,0.237,0.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.671,0.298,0.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.167,0.597,0.12,0.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.667,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.333,0,0,0,0
0.333,0.622,0.274,0.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.333,0,0,0,0
0.833,0.713,0.662,0.785,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0,0,0,0,0
1.0,0.744,0.791,0.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.744,0.791,0.932,0.0,0.0,0.0,0.0,0.0,0.0,0.12,1.0,0,0,0,0,0
1.0,0.702,0.763,0.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.682,0.749,0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.682,0.749,0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.389,1.0,0,0,0,0,0
0.667,0.642,0.505,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.156,1.0,0,0,0,0,0
0.5,0.582,0.138,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0174,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.56,0.057,0.0864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.561,0.0311,0.0617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.571,0.0295,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0,0,0,0,0
1.0,0.575,0.0352,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0,0,0,0,0
1.0,0.575,0.0352,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0,0,0,0,0
1.0,0.575,0.0352,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0,0,0,0,0
1.0,0.591,0.049,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.598,0.0559,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.598,0.0559,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.598,0.0559,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.511,1.0,0,0,0,0,0
1.0,0.603,0.0762,0.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.606,0.0864,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.606,0.0864,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.871,1.0,0,0,0,0,0
1.0,0.606,0.0864,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.23,1.0,0,0,0,0,0
0.333,0.576,0.0409,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.667,0,0,0,0
0.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.533,0,0,0,0
0.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.867,0,0,0,0
0.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.333,0.591,0.101,0.174,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0,0.333,0,0,0,0
0.167,0.576,0.0598,0.112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.667,0,0,0,0
0.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.467,0,0,0,0
0.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.733,0,0,0,0
0.333,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.333,0,0,0,0
0.5,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.167,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.667,0,0,0,0
0.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0667,0,0,0,0
0.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.333,0.602,0.154,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,0,0,0,0,0
0.5,0.622,0.223,0.234,0.0,0.0,0.0,0.0,0.0,0.0,0.387,0,0,0,0,0,0
0.5,0.622,0.223,0.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4,0,0,0,0
0.5,0.622,0.223,0.234,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,1.0,0,0,0,0
0.833,0.693,0.373,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0,0.333,0,0,0,0
1.0,0.728,0.449,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0,0,0,0,0
0.667,0.673,0.305,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.645,0.233,0.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.66,0.239,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0,0,0,0,0
0.5,0.668,0.241,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0,0,0,0,0
0.5,0.668,0.241,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.668,0.241,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.673,0.269,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0,0,0,0,0
0.5,0.676,0.282,0.376,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0,0,0,0,0
0.5,0.676,0.282,0.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.676,0.282,0.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.671,0.34,0.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.668,0.368,0.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.668,0.368,0.461,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0,0,0,0,0
0.5,0.668,0.368,0.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.658,0.411,0.481,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0,0,0,0,0
0.5,0.653,0.432,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.653,0.432,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.833,0.713,0.707,0.785,0.0,0.0,0.081,0.667,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.702,0.802,0.866,0.0,0.0,0.0,0.267,0.733,0.0,0.0,1.0,0,0,0,0,0
1.0,0.682,0.78,0.832,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.682,0.78,0.832,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.682,0.78,0.832,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.621,0.43,0.465,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.571,0.0972,0.127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.467,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.833,0.56,0.044,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.382,1.0,0,0,0,0,0
1.0,0.56,0.057,0.0864,0.0,0.0,0.0,0.0,0.0,0.0,0.115,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
