Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - West, poa_global (W/m^2)","Exterior Wall Irradiance - West, poa_direct (W/m^2)","Exterior Wall Irradiance - West, poa_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_global (W/m^2)","Exterior Wall Irradiance - North, poa_direct (W/m^2)","Exterior Wall Irradiance - North, poa_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_global (W/m^2)","Exterior Wall Irradiance - East, poa_direct (W/m^2)","Exterior Wall Irradiance - East, poa_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_global (W/m^2)","Exterior Wall Irradiance - South, poa_direct (W/m^2)","Exterior Wall Irradiance - South, poa_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - West, poa_global (W/m^2)","Window Irradiance - West, poa_direct (W/m^2)","Window Irradiance - West, poa_diffuse (W/m^2)","Window Irradiance - West, poa_sky_diffuse (W/m^2)","Window Irradiance - West, poa_ground_diffuse (W/m^2)","Window Irradiance - North, poa_global (W/m^2)","Window Irradiance - North, poa_direct (W/m^2)","Window Irradiance - North, poa_diffuse (W/m^2)","Window Irradiance - North, poa_sky_diffuse (W/m^2)","Window Irradiance - North, poa_ground_diffuse (W/m^2)","Window Irradiance - East, poa_global (W/m^2)","Window Irradiance - East, poa_direct (W/m^2)","Window Irradiance - East, poa_diffuse (W/m^2)","Window Irradiance - East, poa_sky_diffuse (W/m^2)","Window Irradiance - East, poa_ground_diffuse (W/m^2)","Window Irradiance - South, poa_global (W/m^2)","Window Irradiance - South, poa_direct (W/m^2)","Window Irradiance - South, poa_diffuse (W/m^2)","Window Irradiance - South, poa_sky_diffuse (W/m^2)","Window Irradiance - South, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - East, poa_global (W/m^2)","Door Irradiance - East, poa_direct (W/m^2)","Door Irradiance - East, poa_diffuse (W/m^2)","Door Irradiance - East, poa_sky_diffuse (W/m^2)","Door Irradiance - East, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C)
2025-01-01 10:54:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.87626666170479,70.92408495678777,19.12373333829521,19.07591504321224,160.45962029267525,-3.8099402341613313,1413.981805,3.028623782498215,22123.719368567603,69.84383203899215,0.0,69.84383203899215,43.74383203899215,26.099999999999998,69.84383203899215,0.0,69.84383203899215,43.74383203899215,26.099999999999998,286.6011031530114,183.972581094285,102.62852205872642,76.52852205872642,26.099999999999998,680.5792492204804,518.3612549055858,162.21799431489453,136.11799431489453,26.099999999999998,4295.922448817404,59.64663256129929,0.0,59.64663256129929,43.74383203899215,26.099999999999998,59.64663256129929,0.0,59.64663256129929,43.74383203899215,26.099999999999998,158.78273484093745,71.13797700278509,87.64475783815236,76.52852205872642,26.099999999999998,637.3842038948524,498.8500367499324,138.53416714491993,136.11799431489453,26.099999999999998,532.5222750053669,286.6011031530114,183.972581094285,102.62852205872642,76.52852205872642,26.099999999999998,276.20961810122276,2.0,0.08508780500265524,0.030449277861215523,0.0,0.07520984564373058,0.0,0.0,0.0,0.0,0.4720680182480989,51.666666666666686,0.03331151295840272,0.001861984649122807,21.111111111111143
2025-01-01 10:55:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.81821125274232,70.86587831353899,19.18178874725769,19.13412168646101,160.69529223064706,-3.81026594247669,1413.981805,3.019957652562201,22108.632300620877,69.83021166108588,0.0,69.83021166108588,43.73021166108588,26.099999999999998,69.83021166108588,0.0,69.83021166108588,43.73021166108588,26.099999999999998,283.9910325741613,181.77490546033505,102.21612711382622,76.11612711382622,26.099999999999998,681.2164720033423,518.9309566504198,162.2855153529225,136.1855153529225,26.099999999999998,4293.023432482516,59.635000758567344,0.0,59.635000758567344,43.73021166108588,26.099999999999998,59.635000758567344,0.0,59.635000758567344,43.73021166108588,26.099999999999998,156.40470156997222,69.11212901476463,87.29257255520758,76.11612711382622,26.099999999999998,638.171600851368,499.5797707399722,138.5918301113958,136.1855153529225,26.099999999999998,527.6726051775721,283.9910325741613,181.77490546033505,102.21612711382622,76.11612711382622,26.099999999999998,276.7683044291331,2.0,0.08508780500265524,0.030449277861215523,0.0,0.07520984564373058,0.0,0.0,0.0,0.0,0.4720680182480989,51.666666666666686,0.03331151295840272,0.001861984649122807,21.111111111111143
2025-01-01 10:56:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.76083240187351,70.80835081290927,19.23916759812649,19.191649187090736,160.93123364545045,-3.8105916479689768,1413.981805,3.011443593765042,22093.30183915144,69.81669569651385,0.0,69.81669569651385,43.71669569651385,26.099999999999998,69.81669569651385,0.0,69.81669569651385,43.71669569651385,26.099999999999998,281.37700748573684,179.57376906932765,101.80323841640917,75.70323841640918,26.099999999999998,681.8452326229159,519.4938040333271,162.35142858958878,136.25142858958878,26.099999999999998,4290.146716676412,59.623458124822825,0.0,59.623458124822825,43.71669569651385,26.099999999999998,59.623458124822825,0.0,59.623458124822825,43.71669569651385,26.099999999999998,154.05120278041906,67.11123717280563,86.93996560761343,75.70323841640918,26.099999999999998,638.9494725021091,500.3013524866002,138.64812001550882,136.25142858958878,26.099999999999998,522.8155876305541,281.37700748573684,179.57376906932765,101.80323841640917,75.70323841640918,26.099999999999998,277.32027867745455,2.0,0.08508780500265524,0.030449277861215523,0.0,0.07520984564373058,0.0,0.0,0.0,0.0,0.4720680182480989,51.666666666666686,0.03331151295840272,0.001861984649122807,21.111111111111143
2025-01-01 10:57:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.7041318886394,70.75150420332488,19.295868111360605,19.248495796675122,161.16744212307344,-3.810917350630916,1413.981805,3.003079642883928,22077.72956453055,69.80328693284196,0.0,69.80328693284196,43.703286932841955,26.099999999999998,69.80328693284196,0.0,69.80328693284196,43.703286932841955,26.099999999999998,278.7590991504188,177.36921380407657,101.38988534634223,75.28988534634223,26.099999999999998,682.4655588418021,520.0497863287999,162.41577251300228,136.3157725130023,26.099999999999998,4287.293684056326,59.61200704064703,0.0,59.61200704064703,43.703286932841955,26.099999999999998,59.61200704064703,0.0,59.61200704064703,43.703286932841955,26.099999999999998,151.72268851211425,65.135726426338,86.58696208577626,75.28988534634223,26.099999999999998,639.7178284452111,501.0147587191072,138.70306972610393,136.3157725130023,26.099999999999998,517.9513547747065,278.7590991504188,177.36921380407657,101.38988534634223,75.28988534634223,26.099999999999998,277.8655303432412,2.0,0.08508780500265524,0.030449277861215523,0.0,0.07520984564373058,0.0,0.0,0.0,0.0,0.4720680182480989,51.666666666666686,0.03331151295840272,0.001861984649122807,21.111111111111143
2025-01-01 10:58:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.64811147644303,70.69534021782864,19.351888523556962,19.30465978217136,161.40391521729055,-3.811243050469784,1413.981805,2.994863884489843,22061.91701614707,69.78998810046322,0.0,69.78998810046322,43.68998810046322,26.099999999999998,69.78998810046322,0.0,69.78998810046322,43.68998810046322,26.099999999999998,276.1373777359926,175.1612816083962,100.97609612759636,74.87609612759637,26.099999999999998,683.0774773191447,520.5988929430256,162.47858437611916,136.37858437611916,26.099999999999998,4284.465681585778,59.60064983779559,0.0,59.60064983779559,43.68998810046322,26.099999999999998,59.60064983779559,0.0,59.60064983779559,43.68998810046322,26.099999999999998,149.4195994719334,63.18601337896611,86.23358609296729,74.87609612759637,26.099999999999998,640.4766767415139,501.7199656843081,138.75671105720576,136.37858437611916,26.099999999999998,513.0800369860405,276.1373777359926,175.1612816083962,100.97609612759636,74.87609612759637,26.099999999999998,278.40404905250875,2.0,0.08508780500265524,0.030449277861215523,0.0,0.07520984564373058,0.0,0.0,0.0,0.0,0.4720680182480989,51.666666666666686,0.03331151295840272,0.001861984649122807,21.111111111111143
2025-01-01 10:59:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.59277291245358,70.63986057396589,19.407227087546417,19.36013942603411,161.64065044936547,-3.8115687475074083,1413.981805,2.9867944497919323,22045.865694004297,69.77680187378915,0.0,69.77680187378915,43.67680187378915,26.099999999999998,69.77680187378915,0.0,69.77680187378915,43.67680187378915,26.099999999999998,273.5119123651662,172.95001449050972,100.56189787465651,74.46189787465651,26.099999999999998,683.6810136518155,521.1411134129891,162.53990023882648,136.43990023882648,26.099999999999998,4281.664019805478,59.589388800215936,0.0,59.589388800215936,43.67680187378915,26.099999999999998,59.589388800215936,0.0,59.589388800215936,43.67680187378915,26.099999999999998,147.1423666847968,61.26250589984013,85.87986078495666,74.46189787465651,26.099999999999998,641.2260239680321,502.4169491640743,138.8090748039578,136.43990023882648,26.099999999999998,508.2017626987506,273.5119123651662,172.95001449050972,100.56189787465651,74.46189787465651,26.099999999999998,278.9358245593663,2.0,0.08508780500265524,0.030449277861215523,0.0,0.07520984564373058,0.0,0.0,0.0,0.0,0.4720680182480989,51.666666666666686,0.03331151295840272,0.001861984649122807,21.111111111111143
2025-01-01 11:00:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.53811792749588,70.58506697365664,19.461882072504118,19.414933026343363,161.87764530780237,-3.811894441707409,1413.981805,2.9788695155174008,22029.577060253258,69.76373087239756,0.0,69.76373087239756,43.66373087239756,26.099999999999998,69.76373087239756,0.0,69.76373087239756,43.66373087239756,26.099999999999998,270.88277116301913,170.73545452609162,100.14731663692751,74.04731663692752,26.099999999999998,684.2761924141404,521.6764374057594,162.59975500838092,136.49975500838093,26.099999999999998,4278.889972085352,59.578226165027516,0.0,59.578226165027516,43.66373087239756,26.099999999999998,59.578226165027516,0.0,59.578226165027516,43.66373087239756,26.099999999999998,144.89141113973875,59.36560273180267,85.5258084079361,74.04731663692752,26.099999999999998,641.9658752706298,503.10568449347244,138.8601907771573,136.49975500838093,26.099999999999998,503.3166584933762,270.88277116301913,170.73545452609162,100.14731663692751,74.04731663692752,26.099999999999998,279.46084674528737,2.0,0.08508780500265524,0.030780248272750475,0.0,0.07504563200695387,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840272,0.001861984649122807,21.111111111111143
2025-01-01 11:01:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.4841482354438,70.53096110257073,19.515851764556206,19.469038897429268,162.1148972502475,-3.812220133084338,1413.981805,2.9710873027564273,22013.05254051653,69.75077766202237,0.0,69.75077766202237,43.65077766202238,26.099999999999998,69.75077766202237,0.0,69.75077766202237,43.65077766202238,26.099999999999998,268.2500212788243,168.5176438412793,99.732377437545,73.632377437545,26.099999999999998,684.8630372013529,522.2048547225769,162.65818247877596,136.55818247877596,26.099999999999998,4276.14477383421,59.56716412336711,0.0,59.56716412336711,43.65077766202238,26.099999999999998,59.56716412336711,0.0,59.56716412336711,43.65077766202238,26.099999999999998,142.66714341170552,57.495693080042095,85.17145033166342,73.632377437545,26.099999999999998,642.6962344223252,503.7861465854506,138.91008783687465,136.55818247877596,26.099999999999998,498.42484913734927,268.2500212788243,168.5176438412793,99.732377437545,73.632377437545,26.099999999999998,279.9791056231473,2.0,0.08508780500265524,0.030780248272750475,0.0,0.07504563200695387,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840272,0.001861984649122807,21.111111111111143
2025-01-01 11:02:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.43086549812249,70.47754459492621,19.569134501877517,19.52245540507379,162.35240386038322,-3.8125458218783024,1413.981805,2.963446070911558,21996.29351413828,69.73794474718245,0.0,69.73794474718245,43.63794474718246,26.099999999999998,69.73794474718245,0.0,69.73794474718245,43.63794474718246,26.099999999999998,265.6137271855452,166.29662314605804,99.31710403948715,73.21710403948715,26.099999999999998,685.441571045745,522.7263556404827,162.71521540526234,136.61521540526235,26.099999999999998,4273.4296199338205,59.55620481409382,0.0,59.55620481409382,43.63794474718246,26.099999999999998,59.55620481409382,0.0,59.55620481409382,43.63794474718246,26.099999999999998,140.46996185678182,55.653155007059794,84.81680684972203,73.21710403948715,26.099999999999998,643.4171043472519,504.45831039115785,138.95879395609404,136.61521540526235,26.099999999999998,493.52645442535584,265.6137271855452,166.29662314605804,99.31710403948715,73.21710403948715,26.099999999999998,280.4905916722905,2.0,0.08508780500265524,0.030780248272750475,0.0,0.07504563200695387,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840272,0.001861984649122807,21.111111111111143
2025-01-01 11:03:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.37827146715352,70.42481917567449,19.621728532846483,19.57518082432552,162.5901622126521,-3.8128715076090884,1413.981805,2.95594413701246,21979.301360502788,69.72523460643669,0.0,69.72523460643669,43.62523460643669,26.099999999999998,69.72523460643669,0.0,69.72523460643669,43.62523460643669,26.099999999999998,262.97395777147665,164.07243767648745,98.90152009498918,72.80152009498919,26.099999999999998,686.0118149110423,523.2409295223509,162.7708853886913,136.67088538869132,26.099999999999998,4270.745671179134,59.54535035389693,0.0,59.54535035389693,43.62523460643669,26.099999999999998,59.54535035389693,0.0,59.54535035389693,43.62523460643669,26.099999999999998,138.30025810154163,53.83835994042087,84.46189816112076,72.80152009498919,26.099999999999998,644.1284852500369,505.1221491280945,139.00633612194238,136.67088538869132,26.099999999999998,488.6216023560361,262.97395777147665,164.07243767648745,98.90152009498918,72.80152009498919,26.099999999999998,280.9952944752292,2.0,0.08508780500265524,0.030780248272750475,0.0,0.07504563200695387,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840272,0.001861984649122807,21.111111111111143
2025-01-01 11:04:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.32636776947135,70.3727864454633,19.67363223052866,19.627213554536695,162.82816982759186,-3.813197190509527,1413.981805,2.9485798439944997,21962.07739291143,69.71264964175035,0.0,69.71264964175035,43.61264964175035,26.099999999999998,69.71264964175035,0.0,69.71264964175035,43.61264964175035,26.099999999999998,260.33077577424154,161.84512826195427,98.48564751228727,72.38564751228728,26.099999999999998,686.5737900536367,523.7485669142768,162.82522313935985,136.72522313935985,26.099999999999998,4268.094042541688,59.53460279405479,0.0,59.53460279405479,43.61264964175035,26.099999999999998,59.53460279405479,0.0,59.53460279405479,43.61264964175035,26.099999999999998,136.15840783432193,52.0516648588286,84.10674297549333,72.38564751228728,26.099999999999998,644.830377564886,505.7776370038727,139.0527405610133,136.72522313935985,26.099999999999998,483.71040949970785,260.33077577424154,161.84512826195427,98.48564751228727,72.38564751228728,26.099999999999998,281.4932047747768,2.0,0.08508780500265524,0.030780248272750475,0.0,0.07504563200695387,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840272,0.001861984649122807,21.111111111111143
2025-01-01 11:05:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.27515605059531,70.32144802425444,19.724843949404693,19.67855197574556,163.06642403469914,-3.813522870586894,1413.981805,2.9413515803392194,21944.622904637443,69.70019221396505,0.0,69.70019221396505,43.60019221396505,26.099999999999998,69.70019221396505,0.0,69.70019221396505,43.60019221396505,26.099999999999998,257.68424488917395,159.61473728383012,98.06950760534383,71.96950760534384,26.099999999999998,687.1275164975816,524.2492581413761,162.87825835620544,136.77825835620544,26.099999999999998,4265.475809648169,59.52396415072615,0.0,59.52396415072615,43.60019221396505,26.099999999999998,59.52396415072615,0.0,59.52396415072615,43.60019221396505,26.099999999999998,134.0447763455526,50.29341685058898,83.75135949496362,71.96950760534384,26.099999999999998,645.5227800636476,506.42474742744815,139.09803263619943,136.77825835620544,26.099999999999998,478.79299420617446,257.68424488917395,159.61473728383012,98.06950760534383,71.96950760534384,26.099999999999998,281.984313096816,2.0,0.08508780500265524,0.030780248272750475,0.0,0.07504563200695387,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840272,0.001861984649122807,21.111111111111143
2025-01-01 11:06:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.22463793808348,70.2708055146714,19.775362061916518,19.729194485328613,163.3049221336055,-3.813848547877569,1413.981805,2.934257773918272,21926.93915881193,69.68786463496988,0.0,69.68786463496988,43.58786463496989,26.099999999999998,69.68786463496988,0.0,69.68786463496988,43.58786463496989,26.099999999999998,255.03442801583108,157.38130716965384,97.65312084617725,71.55312084617725,26.099999999999998,687.6730134615419,524.7429936637386,162.93001979780328,136.8300197978033,26.099999999999998,4262.89200608691,59.51343639826428,0.0,59.51343639826428,43.58786463496989,26.099999999999998,59.51343639826428,0.0,59.51343639826428,43.58786463496989,26.099999999999998,131.95971665107643,48.56395144844107,83.39576520263536,71.55312084617725,26.099999999999998,646.2056903960403,507.0634534887163,139.142236907324,136.8300197978033,26.099999999999998,473.86947334663745,255.03442801583108,157.38130716965384,97.65312084617725,71.55312084617725,26.099999999999998,282.4686100993964,2.0,0.08508780500265524,0.030780248272750475,0.0,0.07504563200695387,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840272,0.001861984649122807,21.111111111111143
2025-01-01 11:07:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.17481504190042,70.22086050235445,19.82518495809959,19.779139497645545,163.5436613916345,-3.814174222294241,1413.981805,2.9272968911727277,21909.027389748753,69.67566916871903,0.0,69.67566916871903,43.57566916871903,26.099999999999998,69.67566916871903,0.0,69.67566916871903,43.57566916871903,26.099999999999998,252.38138731914415,155.14488041722043,97.23650690192372,71.13650690192372,26.099999999999998,688.2102993834492,525.2297640710195,162.9805353124297,136.8805353124297,26.099999999999998,4260.343622581899,59.50302147008605,0.0,59.50302147008605,43.57566916871903,26.099999999999998,59.50302147008605,0.0,59.50302147008605,43.57566916871903,26.099999999999998,129.90356913472706,46.863592240484216,83.03997689424286,71.13650690192372,26.099999999999998,646.8791051295777,507.6937279727627,139.18537715681498,136.8805353124297,26.099999999999998,468.9399624273188,252.38138731914415,155.14488041722043,97.23650690192372,71.13650690192372,26.099999999999998,282.94608656743475,2.0,0.08508780500265524,0.030780248272750475,0.0,0.07504563200695387,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840272,0.001861984649122807,21.111111111111143
2025-01-01 11:08:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.12568895383556,70.1716145553646,19.87431104616444,19.8283854446354,163.7826390457717,-3.8144998939387733,1413.981805,2.9204674361870335,21890.88880390234,69.66360803198774,0.0,69.66360803198774,43.563608031987734,26.099999999999998,69.66360803198774,0.0,69.66360803198774,43.563608031987734,26.099999999999998,249.72518424030653,152.90549957743352,96.81968466287303,70.71968466287304,26.099999999999998,688.7393919542196,525.709560086295,163.02983186792466,136.92983186792466,26.099999999999998,4257.831606106979,59.49272125931753,0.0,59.49272125931753,43.563608031987734,26.099999999999998,59.49272125931753,0.0,59.49272125931753,43.563608031987734,26.099999999999998,127.87666114935507,45.19265044726151,82.68401070209356,70.71968466287304,26.099999999999998,647.5430198015405,508.3155433863328,139.22747641520766,136.92983186792466,26.099999999999998,464.0045756096913,249.72518424030653,152.90549957743352,96.81968466287303,70.71968466287304,26.099999999999998,283.4167334165205,2.0,0.08508780500265524,0.030780248272750475,0.0,0.07504563200695387,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840272,0.001861984649122807,21.111111111111143
2025-01-01 11:09:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.07726124739185,70.1230692240589,19.92273875260816,19.876930775941105,164.02185230249586,-3.814825562716578,1413.981805,2.913767949857248,21872.524580939906,69.65168339521306,0.0,69.65168339521306,43.55168339521306,26.099999999999998,69.65168339521306,0.0,69.65168339521306,43.55168339521306,26.099999999999998,247.06587953023956,150.6632072572547,96.40267227298484,70.30267227298485,26.099999999999998,689.2603081453396,526.1823725653968,163.07793557994285,136.97793557994285,26.099999999999998,4255.35685901345,59.482537619511945,0.0,59.482537619511945,43.55168339521306,26.099999999999998,59.482537619511945,0.0,59.482537619511945,43.55168339521306,26.099999999999998,125.87930663483266,43.55142451370361,82.32788212112905,70.30267227298485,26.099999999999998,648.1974289639504,508.9288719786792,139.26855698527118,136.97793557994285,26.099999999999998,459.0634257726605,247.06587953023956,150.6632072572547,96.40267227298484,70.30267227298485,26.099999999999998,283.88054169222266,2.0,0.08508780500265524,0.030780248272750475,0.0,0.07504563200695387,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840272,0.001861984649122807,21.111111111111143
2025-01-01 11:10:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,70.029533477678,70.07522604097038,19.970466522322003,19.924773959029622,164.26129833753066,-3.8151512286858633,1413.981805,2.9071970090862376,21853.935874780735,69.6398973833076,0.0,69.6398973833076,43.539897383307604,26.099999999999998,69.6398973833076,0.0,69.6398973833076,43.539897383307604,26.099999999999998,244.40353328280645,148.4180461234697,95.98548715933676,69.88548715933676,26.099999999999998,689.7730642352342,526.6481924961284,163.12487173910574,137.02487173910575,26.099999999999998,4252.920238148226,59.472472365344686,0.0,59.472472365344686,43.539897383307604,26.099999999999998,59.472472365344686,0.0,59.472472365344686,43.539897383307604,26.099999999999998,123.91180573449905,41.94019970042547,81.97160603407359,69.88548715933676,26.099999999999998,648.8423262276499,509.5336857624536,139.3086404651963,137.02487173910575,26.099999999999998,454.1166245742779,244.40353328280645,148.4180461234697,95.98548715933676,69.88548715933676,26.099999999999998,284.3375025693638,2.0,0.08508780500265524,0.030780248272750475,0.0,0.07504563200695387,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840272,0.001861984649122807,21.111111111111143
2025-01-01 11:11:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.98250718085156,70.02808652023764,20.017492819148448,19.971913479762364,164.50097429790162,-3.8154768918830086,1413.981805,2.900753225943036,21835.123814418275,69.62825207633426,0.0,69.62825207633426,43.52825207633426,26.099999999999998,69.62825207633426,0.0,69.62825207633426,43.52825207633426,26.099999999999998,241.73820494133264,146.17005888492008,95.56814605641254,69.46814605641255,26.099999999999998,690.2776758395173,527.1070110019523,163.170664837565,137.070664837565,26.099999999999998,4250.5225539399535,59.46252727318946,0.0,59.46252727318946,43.52825207633426,26.099999999999998,59.46252727318946,0.0,59.46252727318946,43.52825207633426,26.099999999999998,121.97444439108673,40.35924765891042,81.61519673217632,69.46814605641255,26.099999999999998,649.4777043118655,510.12995654058506,139.3477477712805,137.070664837565,26.099999999999998,449.16428246385647,241.73820494133264,146.17005888492008,95.56814605641254,69.46814605641255,26.099999999999998,284.78760735560644,2.0,0.08508780500265524,0.030780248272750475,0.0,0.07504563200695387,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840272,0.001861984649122807,21.111111111111143
2025-01-01 11:12:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.9361838744492,69.9816521579245,20.063816125550805,20.0183478420755,164.74087729954817,-3.815802552155219,1413.981805,2.8944352469693775,21816.08950505038,69.61674951037378,0.0,69.61674951037378,43.51674951037378,26.099999999999998,69.61674951037378,0.0,69.61674951037378,43.51674951037378,26.099999999999998,239.0699533535217,143.9192883164831,95.1506650370386,69.05066503703861,26.099999999999998,690.7741579307121,527.5588193370177,163.2153385936944,137.11533859369442,26.099999999999998,4248.164569522221,59.4527040818592,0.0,59.4527040818592,43.51674951037378,26.099999999999998,59.4527040818592,0.0,59.4527040818592,43.51674951037378,26.099999999999998,120.06749397770496,38.80882603607398,81.25866794163097,69.05066503703861,26.099999999999998,650.1035550810982,510.7176559220831,139.38589915901503,137.11533859369442,26.099999999999998,444.20650878400716,239.0699533535217,143.9192883164831,95.1506650370386,69.05066503703861,26.099999999999998,285.2308474865499,2.0,0.08508780500265524,0.030780248272750475,0.0,0.07504563200695387,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840272,0.001861984649122807,21.111111111111143
2025-01-01 11:13:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,69.89056505684387,69.9359244314646,20.109434943156135,20.064075568535394,164.98100442926693,-3.8161282096771174,1413.981805,2.8882417523901953,21796.83402883716,69.60539167815081,0.0,69.60539167815081,43.50539167815081,26.099999999999998,69.60539167815081,0.0,69.60539167815081,43.50539167815081,26.099999999999998,236.39883677722685,141.6657772425058,94.73305953472102,68.63305953472103,26.099999999999998,691.2625248662455,528.0036088895872,163.25891597665822,137.15891597665822,26.099999999999998,4245.846999804864,59.44300449314079,0.0,59.44300449314079,43.50539167815081,26.099999999999998,59.44300449314079,0.0,59.44300449314079,43.50539167815081,26.099999999999998,118.19121089192498,37.28917804927323,80.90203284265175,68.63305953472103,26.099999999999998,650.7198695929519,511.29675534888577,139.4231142440661,137.15891597665822,26.099999999999998,439.2434117813635,236.39883677722685,141.6657772425058,94.73305953472102,68.63305953472103,26.099999999999998,285.6672145291975,2.0,0.08508780500265524,0.030780248272750475,0.0,0.07504563200695387,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840272,0.001861984649122807,21.111111111111143
