Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - 135 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Roof Irradiance (W),"Roof Irradiance - North, poa_global (W/m^2)","Roof Irradiance - North, poa_direct (W/m^2)","Roof Irradiance - North, poa_diffuse (W/m^2)","Roof Irradiance - North, poa_sky_diffuse (W/m^2)","Roof Irradiance - North, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - 135 deg, poa_global (W/m^2)","Window Irradiance - 135 deg, poa_direct (W/m^2)","Window Irradiance - 135 deg, poa_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Indoor Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Clothes Washer (L/min),Clothes Washer (kW),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C)
2025-01-01 13:23:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,70.23453492071445,70.28072682199148,19.765465079285544,19.71927317800852,196.78324352166027,-3.8584395647703786,1413.981805,2.93564467156738,5699.591282623814,429.320433716042,303.9907503852945,125.32968333074746,91.72968333074746,33.599999999999994,25345.09260335154,319.4523492806653,230.45234928066532,89.0,89.0,0.0,842.447223828408,288.79065121320986,181.7591016487515,107.03154956445833,91.72968333074746,33.599999999999994,319.4523492806653,3.0,0.17432732344456825,0.05353449949384155,0.18917275562679237,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:24:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,70.28518934561701,70.33150609503063,19.714810654382983,19.668493904969367,197.02170982124326,-3.8587648505854304,1413.981805,2.9427647791998726,5665.167296145033,426.72745466325244,301.72586110002834,125.00159356322409,91.4015935632241,33.599999999999994,25299.876236207972,318.88243719014724,229.88243719014727,89.0,89.0,0.0,833.2583685845697,285.6407144400637,178.8893535370703,106.75136090299337,91.4015935632241,33.599999999999994,318.88243719014724,3.0,0.17432732344456825,0.05353449949384155,0.18917275562679237,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:25:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,70.33653703774715,70.38298094536215,19.663462962252854,19.617019054637854,197.25993193818266,-3.8590901335628587,1413.981805,2.9500196472073656,5630.691790607674,424.13059494894236,299.4577329885294,124.67286196041293,91.07286196041294,33.599999999999994,25254.02587135321,318.30453412238364,229.30453412238364,89.0,89.0,0.0,824.0972701297331,282.500292685716,176.02966857152333,106.47062411419265,91.07286196041294,33.599999999999994,318.30453412238364,3.0,0.17432732344456825,0.05353449949384155,0.18917275562679237,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:26:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,70.38857636555622,70.4351497664914,19.611423634443785,19.564850233508594,197.49790717786055,-3.8594154136590078,1413.981805,2.957410855277615,5596.165232978007,421.52988974724116,297.1864091988146,124.34348054842654,90.74348054842655,33.599999999999994,25207.542381432173,317.71865107628753,228.71865107628756,89.0,89.0,0.0,814.9652458097901,279.3698375359363,173.18050514758002,106.18933238835626,90.74348054842655,33.599999999999994,317.71865107628753,3.0,0.17432732344456825,0.05353449949384155,0.18917275562679237,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:27:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,70.44130568005453,70.48801093510976,19.558694319945477,19.511989064890248,197.735632877785,-3.8597406909029814,1413.981805,2.964940022734361,5561.588089321541,418.92537416442866,294.91193293136246,124.01344123306619,90.4134412330662,33.599999999999994,25160.426650964353,317.1247992004404,228.1247992004404,89.0,89.0,0.0,805.8636146771335,276.2498011614824,170.34232234844387,105.90747881303852,90.4134412330662,33.599999999999994,317.1247992004404,3.0,0.17432732344456825,0.05353449949384155,0.18917275562679237,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:28:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,70.49472331453208,70.54156281082871,19.505276685467912,19.458437189171285,197.973106405598,-3.8600659653311595,1413.981805,2.9726088094055467,5526.960825123897,416.3170832631048,292.6343474593097,123.68273580379508,90.08273580379509,33.599999999999994,25112.679576758812,316.5229897983228,227.5229897983228,89.0,89.0,0.0,796.793696978096,273.1406361423942,167.51557976595322,105.625056376441,90.08273580379509,33.599999999999994,316.5229897983228,3.0,0.17432732344456825,0.05353449949384155,0.18917275562679237,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:29:00,3.9,0.62,102.9,336,683,89,3.6,-12.922423559710637,12.43753247303448,9.236100170605994,0.0030418603786727927,1.3140452477475426,70.54882762166402,70.59580377339398,19.45117237833598,19.404196226606025,198.21032532004384,-3.860391237103613,1413.981805,2.9804189219318498,5492.283881765187,413.7050502901274,290.35369458026497,123.35135570986246,89.75135570986247,33.599999999999994,25064.302034897388,315.9132339121671,226.91323391216707,89.0,89.0,0.0,787.7568074312637,270.0427931638018,164.70073538757924,105.34205777622253,89.75135570986247,33.599999999999994,315.9132339121671,3.0,0.17432732344456825,0.05353449949384155,0.18917275562679237,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:30:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,70.60361682802382,70.65073207684588,19.396383171976183,19.34926792315412,198.44728673455933,-3.8607165058056125,1413.981805,2.988372093708203,5101.653254187306,384.2808859705234,261.0766366585012,123.20424931202226,93.30424931202225,29.9,23808.954171302572,300.0906906504077,205.09069065040768,95.0,95.0,0.0,734.9601879829729,251.9441281304732,146.7276992180062,105.21642891246701,93.30424931202225,29.9,300.0906906504077,3.0,0.16059526458845405,0.0427557412064909,0.1365625809850217,0.0,0.0,0.0,0.0,0.0,0.0,0.7560539184345308,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:31:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,70.65908925188783,70.70634606788963,19.34091074811216,19.293653932110367,198.68398827150622,-3.861041771619057,1413.981805,2.9964701173263775,5069.4790913177885,381.85737437598095,259.0042528600049,122.85312151597608,92.9531215159761,29.9,23763.969632915265,299.5237005551641,204.5237005551641,95.0,95.0,0.0,726.7101149506085,249.11600561290368,144.1994398382601,104.91656577464357,92.9531215159761,29.9,299.5237005551641,3.0,0.16059526458845405,0.0427557412064909,0.1365625809850217,0.0,0.0,0.0,0.0,0.0,0.0,0.7560539184345308,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:32:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,70.71524315916764,70.76264404148043,19.28475684083236,19.237355958519572,198.92042742757016,-3.861367034667637,1413.981805,3.004714824847529,5037.259120248417,379.4304122890692,256.9292085855634,122.50120370350575,92.60120370350575,29.9,23718.41626981402,298.94954093033783,203.94954093033783,95.0,95.0,0.0,718.4931816287043,246.29924337796567,141.68321541517176,104.61602796279391,92.60120370350575,29.9,298.94954093033783,3.0,0.16059526458845405,0.0427557412064909,0.1365625809850217,0.0,0.0,0.0,0.0,0.0,0.0,0.7560539184345308,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:33:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,70.77207679908634,70.8196242766064,19.227923200913658,19.180375723393592,199.1566017305634,-3.8616922947985586,1413.981805,3.013108094011244,5004.993755479663,377.00003093194306,254.85154331387866,122.1484876180644,92.24848761806439,29.9,23672.294949052986,298.36822270437517,203.3682227043752,95.0,95.0,0.0,710.3105806358659,243.49425025495316,139.17944182912615,104.314808425827,92.24848761806439,29.9,298.36822270437517,3.0,0.16059526458845405,0.0427557412064909,0.1365625809850217,0.0,0.0,0.0,0.0,0.0,0.0,0.7560539184345308,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:34:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,70.82958840475578,70.87728503688456,19.170411595244214,19.122714963115435,199.3925087412211,-3.8620175520918565,1413.981805,3.021651849430785,4972.683410775904,374.5662614713113,252.77129657018241,121.79496490112888,91.89496490112887,29.9,23625.60654842606,297.7797569410875,202.77975694108753,95.0,95.0,0.0,702.1635022217687,240.7014342610916,136.68853423552753,104.01290002556406,91.89496490112887,29.9,297.7797569410875,3.0,0.16059526458845405,0.0427557412064909,0.1365625809850217,0.0,0.0,0.0,0.0,0.0,0.0,0.7560539184345308,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:35:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,70.88777619330608,70.93562457070853,19.112223806693912,19.064375429291474,199.62814605299096,-3.862342806547531,1413.981805,3.0303480637616276,4940.328499245988,372.1291350245052,250.68850792866527,121.44062709583994,91.54062709583995,29.9,23578.351956512994,297.18415484023217,202.18415484023214,95.0,95.0,0.0,694.0531336974508,237.92120240624257,134.21090686639528,103.71029553984731,91.54062709583995,29.9,297.18415484023217,3.0,0.16059526458845405,0.0427557412064909,0.1365625809850217,0.0,0.0,0.0,0.0,0.0,0.0,0.7560539184345308,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:36:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,70.94663836597216,70.99464111135379,19.053361634027834,19.005358888646217,199.86351129171038,-3.862668058136478,1413.981805,3.0391987589029776,4907.929433441878,369.6886826669089,248.6032170158672,121.08546565104169,91.1854656510417,29.9,23530.532072760034,296.5814277385292,201.58142773852924,95.0,95.0,0.0,685.9806588636393,235.15396049693396,131.74697283094437,103.4069876659896,91.1854656510417,29.9,296.5814277385292,3.0,0.16059526458845405,0.0427557412064909,0.1365625809850217,0.0,0.0,0.0,0.0,0.0,0.0,0.7560539184345308,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:37:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,71.00617310874713,71.0543328776519,18.99382689125286,18.945667122348095,200.09860211751584,-3.862993306858698,1413.981805,3.0482060073260366,4875.486625152201,367.244935416408,246.5154634942187,120.7294719221893,90.8294719221893,29.9,23482.147807099922,295.97158710487145,200.97158710487145,95.0,95.0,0.0,677.9472573573734,232.40011291238278,129.2971438908331,103.10296902154967,90.8294719221893,29.9,295.97158710487145,3.0,0.16059526458845405,0.0427557412064909,0.1365625809850217,0.0,0.0,0.0,0.0,0.0,0.0,0.7560539184345308,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:38:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,71.06637859192071,71.1146980735475,18.933621408079297,18.885301926452502,200.33341622231416,-3.863318552765122,1413.981805,3.057371933277443,4843.000485809157,364.79792426404083,244.4252870848316,120.37263717920919,90.47263717920919,29.9,23433.200080477207,295.3546445469458,200.35464454694576,95.0,95.0,0.0,669.9541041457911,229.66006243096535,126.86183027992072,102.79823215104464,90.47263717920919,29.9,295.3546445469458,3.0,0.16059526458845405,0.0427557412064909,0.1365625809850217,0.0,0.0,0.0,0.0,0.0,0.0,0.7560539184345308,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:39:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,71.12725297073511,71.17573488877636,18.872747029264882,18.82426511122364,200.56795133169368,-3.863643795782991,1413.981805,3.0666987141952102,4810.471426287367,362.3476801588458,242.33272755090786,120.01495260793791,90.11495260793791,29.9,23383.68982446558,294.73061180641,199.73061180641005,95.0,95.0,0.0,662.0023688629797,226.93421000288978,124.4414404757108,102.49276952717898,90.11495260793791,29.9,294.73061180641,3.0,0.16059526458845405,0.0427557412064909,0.1365625809850217,0.0,0.0,0.0,0.0,0.0,0.0,0.7560539184345308,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:40:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,71.18879442696094,71.23744154057431,18.811205573039064,18.762558459425694,200.8022053615544,-3.8639690361960675,1413.981805,3.0761885885039755,4777.8998351620785,359.89423237016626,240.23782329561115,119.65640907455509,89.7564090745551,29.9,23333.61794758365,294.09950033433324,199.09950033433321,95.0,95.0,0.0,654.0932099312241,224.2229527349619,122.03637938529184,102.18657334967004,89.7564090745551,29.9,294.09950033433324,3.0,0.16059526458845405,0.0427557412064909,0.1365625809850217,0.0,0.0,0.0,0.0,0.0,0.0,0.7560539184345308,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:41:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,71.25100100347757,71.29981610783493,18.74899899652243,18.700183892165068,201.0361757896616,-3.8642942735095858,1413.981805,3.0858438314774324,4745.286166213925,357.43761507892657,238.14061698566186,119.29699809326468,89.39699809326467,29.9,23282.985470046926,293.46132298962436,198.46132298962434,95.0,95.0,0.0,646.227795151142,221.5266909488769,119.64705457722887,101.87963637164803,89.39699809326467,29.9,293.46132298962436,3.0,0.16059526458845405,0.0427557412064909,0.1365625809850217,0.0,0.0,0.0,0.0,0.0,0.0,0.7560539184345308,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:42:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,71.31387085254217,71.36285678006756,18.686129147457837,18.637143219932444,201.2698605999667,-3.8646195080000325,1413.981805,3.095666794980913,4712.630807197588,354.9778574926611,236.04114710645825,118.93671038620283,89.03671038620283,29.9,23231.793321918147,292.8160914948971,197.81609149489708,95.0,95.0,0.0,638.407269207833,218.84581704233764,117.27386637252043,101.57195066981721,89.03671038620283,29.9,292.8160914948971,3.0,0.16059526458845405,0.0427557412064909,0.1365625809850217,0.0,0.0,0.0,0.0,0.0,0.0,0.7560539184345308,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:43:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,71.37740207068444,71.42656169187296,18.622597929315567,18.57343830812703,201.50325765159067,-3.864944739623752,1413.981805,3.105659883565919,4679.934167602637,352.51499045607954,233.93945360205927,118.57553685402024,88.67553685402024,29.9,23180.042477576644,292.16381813133614,197.16381813133617,95.0,95.0,0.0,630.6327743854739,216.18072259001133,114.91721411667805,101.26350847333329,88.67553685402024,29.9,292.16381813133614,3.0,0.16059526458845405,0.0427557412064909,0.1365625809850217,0.0,0.0,0.0,0.0,0.0,0.0,0.7560539184345308,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:44:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,71.4415927404084,71.49092896478103,18.55840725959161,18.50907103521897,201.73636483780646,-3.865269968380744,1413.981805,3.1158255624469087,4647.196656654529,350.0490447939978,231.8355764550192,118.21346833897857,88.31346833897858,29.9,23127.733921942006,291.504515312977,196.50451531297702,95.0,95.0,0.0,622.9054445722276,213.53179628841406,112.57749432692636,100.9543019614877,88.31346833897858,29.9,291.504515312977,3.0,0.16059526458845405,0.0427557412064909,0.1365625809850217,0.0,0.0,0.0,0.0,0.0,0.0,0.7560539184345308,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:45:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,71.5064409302777,71.55595670736143,18.493559069722288,18.444043292638572,201.96918008567485,-3.8655951943073887,1413.981805,3.1261663591366946,4614.418683449658,347.5800513215097,229.72955568958494,117.85049563192476,87.95049563192475,29.9,23074.868650551016,290.8381955876753,195.8381955876753,95.0,95.0,0.0,615.2264046534623,210.89942374790684,110.25510047824308,100.64432326966374,87.95049563192475,29.9,290.8381955876753,3.0,0.15943153078708847,0.04131857343484415,0.13320448473129165,0.0,0.0,0.0,0.0,0.0,0.0,0.5463455322994055,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:46:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,71.57194469500627,71.6216430153404,18.42805530499374,18.378356984659604,202.2017013557125,-3.865920417374582,1413.981805,3.136684865140047,4581.600657091687,345.10804085425696,227.62143137458926,117.48660947966772,87.58660947966773,29.9,23021.44766962965,290.16487163801446,195.16487163801446,95.0,95.0,0.0,607.5967699010974,208.28398728336316,107.95042278772694,100.33356449563622,87.58660947966773,29.9,290.16487163801446,3.0,0.15943153078708847,0.04131857343484415,0.13320448473129165,0.0,0.0,0.0,0.0,0.0,0.0,0.5463455322994055,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:47:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,71.63810207614306,71.68798597231455,18.36189792385694,18.312014027685457,202.43392664367113,-3.866245637545944,1413.981805,3.1473837378034344,4548.742986534962,342.6330441966338,225.5112436071206,117.12180058951324,87.22180058951324,29.9,22967.47199567919,289.48455627608905,194.48455627608908,95.0,95.0,0.0,600.0176452917625,205.68586568043446,105.66384797699014,100.0220177034443,87.22180058951324,29.9,289.48455627608905,3.0,0.15943153078708847,0.04131857343484415,0.13320448473129165,0.0,0.0,0.0,0.0,0.0,0.0,0.5463455322994055,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:48:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,71.70491110153142,71.75498364923634,18.295088898468578,18.245016350763667,202.66585397797388,-3.866570854872407,1413.981805,3.1582657020306235,4515.846081046745,340.15509217660485,223.39903253550884,116.75605964109599,86.85605964109598,29.9,22912.942656061157,288.7972624508773,193.79726245087733,95.0,95.0,0.0,592.4901249656729,203.1054340100526,103.3957590765566,99.70967493349598,86.85605964109598,29.9,288.7972624508773,3.0,0.15943153078708847,0.04131857343484415,0.13320448473129165,0.0,0.0,0.0,0.0,0.0,0.0,0.5463455322994055,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:49:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,71.77236978600341,71.82263410513937,18.227630213996587,18.177365894860635,202.89748142151961,-3.866896069383074,1413.981805,3.169333552261854,4482.910350059426,337.674215634573,221.2848383426608,116.38937729191218,86.48937729191219,29.9,22857.860688573524,288.10300324289955,193.10300324289955,95.0,95.0,0.0,585.0152915408282,200.5430633933375,101.14653518604447,99.396528207293,86.48937729191219,29.9,288.10300324289955,3.0,0.15943153078708847,0.04131857343484415,0.13320448473129165,0.0,0.0,0.0,0.0,0.0,0.0,0.5463455322994055,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:50:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,71.84047613146134,71.89093538724998,18.159523868538656,18.109064612750018,203.12880707130552,-3.867221281027014,1413.981805,3.180590154422842,4449.936203337084,335.19044543592554,219.1687012490961,116.02174418682947,86.12174418682946,29.9,22802.227141525713,287.40179186516366,192.4017918651637,95.0,95.0,0.0,577.594215497998,197.99912079077012,98.91655125521774,99.08256953555237,86.12174418682946,29.9,287.40179186516366,3.0,0.15943153078708847,0.04131857343484415,0.13320448473129165,0.0,0.0,0.0,0.0,0.0,0.0,0.5463455322994055,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:51:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,71.90922817325772,71.95988557753233,18.090771826742287,18.04011442246767,203.35982921282968,-3.8675464900006773,1413.981805,3.192038455682122,4416.924029005307,332.70381081613505,217.05066009535523,115.65315072077982,85.75315072077983,29.9,22746.04303596954,286.6936411871196,191.69364118711965,95.0,95.0,0.0,570.2279496447921,195.4739671044779,96.70617638893194,98.76779071554597,85.75315072077983,29.9,286.6936411871196,3.0,0.15943153078708847,0.04131857343484415,0.13320448473129165,0.0,0.0,0.0,0.0,0.0,0.0,0.5463455322994055,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:52:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,71.97862379604813,72.02948260804173,18.021376203951874,17.970517391958268,203.59054570234952,-3.8678716959402664,1413.981805,3.2036814558107984,4383.874282006905,330.21434604366675,214.9307580081679,115.28358803549881,85.3835880354988,29.9,22689.309516338406,285.97856563333255,190.97856563333255,95.0,95.0,0.0,562.9175481544388,192.96796370472168,94.51577952240572,98.45218418231597,85.3835880354988,29.9,285.97856563333255,3.0,0.15943153078708847,0.04131857343484415,0.13320448473129165,0.0,0.0,0.0,0.0,0.0,0.0,0.5463455322994055,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:53:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,72.04866100986001,72.09972453782227,17.95133899013998,17.900275462177735,203.8209548938866,-3.868196898998576,1413.981805,3.2155222553047627,4350.787351773071,327.72208045233776,212.80903390096347,114.91304655137426,85.01304655137426,29.9,22632.02762498238,285.25657834169795,190.25657834169795,95.0,95.0,0.0,555.6640363788641,190.48146208182885,92.34572032695523,98.13574175487362,85.01304655137426,29.9,285.25657834169795,3.0,0.15943153078708847,0.04131857343484415,0.13320448473129165,0.0,0.0,0.0,0.0,0.0,0.0,0.5463455322994055,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:54:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,72.11933776678973,72.17060936911093,17.88066223321028,17.829390630889066,204.0510550210268,-3.8685220992338145,1413.981805,3.227564027156285,4317.66365065303,325.2270451022609,210.68552813786067,114.54151696440022,84.64151696440022,29.9,22574.198452083525,284.527693052991,189.52769305299103,95.0,95.0,0.0,548.4684299640588,188.01481039893505,90.19635491133727,97.81845548759779,84.64151696440022,29.9,284.527693052991,3.0,0.15943153078708847,0.04131857343484415,0.13320448473129165,0.0,0.0,0.0,0.0,0.0,0.0,0.5463455322994055,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:55:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,72.19065200697489,72.24213509347788,17.809347993025117,17.75786490652211,204.28084435157547,-3.8688472965877736,1413.981805,3.239810026799432,4284.503591996858,322.72927112893774,208.56028111664546,114.16899001229228,84.26899001229229,29.9,22515.823098229488,283.79192363914024,188.79192363914024,95.0,95.0,0.0,541.3317292775637,185.56835158172788,88.06803411123028,97.5003174704976,84.26899001229229,29.9,283.79192363914024,3.0,0.15943153078708847,0.04131857343484415,0.13320448473129165,0.0,0.0,0.0,0.0,0.0,0.0,0.5463455322994055,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:56:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,72.26260165862418,72.31429969189323,17.737398341375826,17.685700308106775,204.51032118707334,-3.869172491118661,1413.981805,3.2522635945193206,4251.307590390986,320.2287897609982,206.43333327250417,113.79545648849401,83.89545648849402,29.9,22456.902674522258,283.04928410459786,188.0492841045979,95.0,95.0,0.0,534.2549187988194,183.14242310945923,85.96110326828534,97.18131984117389,83.89545648849402,29.9,283.04928410459786,3.0,0.15943153078708847,0.04131857343484415,0.13320448473129165,0.0,0.0,0.0,0.0,0.0,0.0,0.5463455322994055,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
2025-01-01 13:57:00,5.0,0.58,102.8,299,619,95,2.6,-11.927271267638332,12.43753247303448,9.236100170605994,0.003076725742358586,1.989124399712431,72.33518463876874,72.38710113551907,17.664815361231256,17.612898864480922,204.73948386456914,-3.8694976827609935,1413.981805,3.264928158076748,4218.076061578331,317.72563231418417,204.30472506078468,113.42090725339949,83.52090725339949,29.9,22397.438302094193,282.29978858024003,187.29978858024006,95.0,95.0,0.0,527.2389664420836,180.73735678284112,83.87590198843796,96.86145479440316,83.52090725339949,29.9,282.29978858024003,3.0,0.15943153078708847,0.04131857343484415,0.13320448473129165,0.0,0.0,0.0,0.0,0.0,0.0,0.5463455322994055,51.666666666666686,0.03681798800665564,0.01303389254385965,22.222222222222285
