Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - North, poa_global (W/m^2)","Exterior Wall Irradiance - North, poa_direct (W/m^2)","Exterior Wall Irradiance - North, poa_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_global (W/m^2)","Exterior Wall Irradiance - East, poa_direct (W/m^2)","Exterior Wall Irradiance - East, poa_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_ground_diffuse (W/m^2)",Roof Irradiance (W),"Roof Irradiance - North, poa_global (W/m^2)","Roof Irradiance - North, poa_direct (W/m^2)","Roof Irradiance - North, poa_diffuse (W/m^2)","Roof Irradiance - North, poa_sky_diffuse (W/m^2)","Roof Irradiance - North, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - North, poa_global (W/m^2)","Window Irradiance - North, poa_direct (W/m^2)","Window Irradiance - North, poa_diffuse (W/m^2)","Window Irradiance - North, poa_sky_diffuse (W/m^2)","Window Irradiance - North, poa_ground_diffuse (W/m^2)","Window Irradiance - East, poa_global (W/m^2)","Window Irradiance - East, poa_direct (W/m^2)","Window Irradiance - East, poa_diffuse (W/m^2)","Window Irradiance - East, poa_sky_diffuse (W/m^2)","Window Irradiance - East, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Clothes Washer (L/min),Clothes Washer (kW),Clothes Dryer (kW),Clothes Dryer (therms/hour),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C),HVAC Cooling Setpoint (C)
2025-01-01 10:16:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,73.56467118208964,73.62055551807168,16.435328817910364,16.379444481928317,151.72422157077688,-3.797561229330313,1413.981805,3.496157349720469,5656.0730163114995,50.07588190529762,0.0,50.07588190529762,34.17588190529762,15.899999999999999,296.8990077418915,204.5206278527716,92.37837988911994,76.47837988911994,15.899999999999999,11106.83116807332,191.89877320491274,126.89877320491274,65.0,65.0,0.0,1942.367169774363,42.76480314712417,-0.0,42.76480314712417,34.17588190529762,15.899999999999999,236.26715809866664,157.37602167335822,78.89113642530843,76.47837988911994,15.899999999999999,191.89877320491274,1.0,0.123823172470334,0.023006606765217756,0.011686151797075174,0.03132714842584665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.0555555555556,21.0555555555556
2025-01-01 10:17:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,73.48236293832866,73.53796479582601,16.51763706167134,16.46203520417399,151.94819703496478,-3.7978870449223905,1413.981805,3.479623095424337,5621.786751180039,50.061436743741226,0.0,50.061436743741226,34.16143674374123,15.899999999999999,294.9387381681284,202.94650991545217,91.99222825267623,76.09222825267622,15.899999999999999,11142.843691331442,192.52098118923072,127.52098118923074,65.0,65.0,0.0,1924.3229851981587,42.752466979155,-0.0,42.752466979155,34.16143674374123,15.899999999999999,233.85827054129578,155.29690761351029,78.5613629277855,76.09222825267622,15.899999999999999,192.52098118923072,1.0,0.123823172470334,0.023006606765217756,0.011686151797075174,0.03132714842584665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.0555555555556,21.0555555555556
2025-01-01 10:18:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,73.40065379035173,73.45597776030942,16.59934620964827,16.54402223969058,152.17250856347846,-3.798212857444014,1413.981805,3.4633680237736106,5587.430975882362,50.04700042139086,0.0,50.04700042139086,34.147000421390864,15.899999999999999,292.9744732804264,201.36853002885104,91.60594325157535,75.70594325157535,15.899999999999999,11178.577817229972,193.13837915069334,128.13837915069334,65.0,65.0,0.0,1906.2691845608563,42.74013835986779,-0.0,42.74013835986779,34.147000421390864,15.899999999999999,231.44809139379674,153.2166158569514,78.23147553684535,75.70594325157535,15.899999999999999,193.13837915069334,1.0,0.123823172470334,0.023006606765217756,0.011686151797075174,0.03132714842584665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.0555555555556,21.0555555555556
2025-01-01 10:19:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,73.3195459261289,73.37459651704796,16.680454073871108,16.625403482952045,152.3971551766963,-3.7985386671789456,1413.981805,3.447386891408316,5553.006960200689,50.03257676802222,0.0,50.03257676802222,34.13257676802222,15.899999999999999,291.006283847545,199.78671715954067,91.2195666880043,75.31956668800431,15.899999999999999,11214.032890124414,193.7509557613734,128.7509557613734,65.0,65.0,0.0,1888.208508247452,42.72782055989097,-0.0,42.72782055989097,34.13257676802222,15.899999999999999,229.03698571912375,151.13547576756807,77.90150995155568,75.31956668800431,15.899999999999999,193.7509557613734,1.0,0.123823172470334,0.023006606765217756,0.011686151797075174,0.03132714842584665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.0555555555556,21.0555555555556
2025-01-01 10:20:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,73.23904158017191,73.29382322052012,16.760958419828082,16.70617677947987,152.6221357111806,-3.7988644741126336,1413.981805,3.431674609093761,5518.515956117538,50.018169533782995,0.0,50.018169533782995,34.118169533782996,15.899999999999999,289.03423966061644,198.20110140419263,90.83313825642381,74.93313825642382,15.899999999999999,11249.208235373602,194.35869936512796,129.35869936512796,65.0,65.0,0.0,1870.1437279015724,42.715516781850674,-0.0,42.715516781850674,34.118169533782996,15.899999999999999,226.62532280292743,149.0538227319415,77.57150007098593,74.93313825642382,15.899999999999999,194.35869936512796,1.0,0.123823172470334,0.023006606765217756,0.011686151797075174,0.03132714842584665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.0555555555556,21.0555555555556
2025-01-01 10:21:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,73.1591429774051,73.21366001776457,16.8408570225949,16.786339982235425,152.84744897132862,-3.799190278201422,1413.981805,3.416226225822121,5483.959176711984,50.003782382146106,0.0,50.003782382146106,34.10378238214611,15.899999999999999,287.0584083255445,196.6117129230035,90.44669540254105,74.54669540254105,15.899999999999999,11284.10318385473,194.96159840115774,129.96159840115774,65.0,65.0,0.0,1852.0776342844622,42.703230154352774,-0.0,42.703230154352774,34.10378238214611,15.899999999999999,224.2134745314683,146.97199665769827,77.24147787377005,74.54669540254105,15.899999999999999,194.96159840115774,1.0,0.123823172470334,0.023006606765217756,0.011686151797075174,0.03132714842584665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.0555555555556,21.0555555555556
2025-01-01 10:22:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,73.07985233392007,73.13410904907026,16.920147666079927,16.865890950929735,153.07309372676878,-3.799516079474415,1413.981805,3.401036924565617,5449.337798550593,49.98941889270986,0.0,49.98941889270986,34.08941889270986,15.899999999999999,285.0788553987076,195.01858195684437,90.06027344186325,74.16027344186324,15.899999999999999,11318.717071583354,195.55964139744182,130.55964139744182,65.0,65.0,0.0,1834.0130374942785,42.690963734374215,-0.0,42.690963734374215,34.08941889270986,15.899999999999999,221.80181541964646,144.89034190029525,76.9114735193512,74.16027344186324,15.899999999999999,195.55964139744182,1.0,0.123823172470334,0.023006606765217756,0.011686151797075174,0.03132714842584665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.0555555555556,21.0555555555556
2025-01-01 10:23:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,73.00117185623205,73.05517244716583,16.998828143767945,16.944827552834177,153.29906871393655,-3.7998418779461645,1413.981805,3.386102017908001,5414.652963330907,49.975082563626394,0.0,49.975082563626394,34.075082563626395,15.899999999999999,283.09564447995854,193.4217388149909,89.67390566496763,73.77390566496763,15.899999999999999,11353.049239986507,196.15281697545615,131.15281697545615,65.0,65.0,0.0,1815.9527667811144,42.67872050933694,-0.0,42.67872050933694,34.075082563626395,15.899999999999999,219.39072258508352,142.80920714720116,76.58151543788236,73.77390566496763,15.899999999999999,196.15281697545615,1.0,0.123823172470334,0.023006606765217756,0.011686151797075174,0.03132714842584665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.0555555555556,21.0555555555556
2025-01-01 10:24:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,72.92310374127148,72.97685233714904,17.076896258728528,17.023147662850953,153.5253726356044,-3.800167673594842,1413.981805,3.3714169439835215,5379.9057797381365,49.96077681406217,0.0,49.96077681406217,34.06077681406217,15.899999999999999,281.108837317847,191.82121387730717,89.28762344053987,73.38762344053988,15.899999999999999,11387.099035852701,196.74111384931,131.74111384931,65.0,65.0,0.0,1797.8996704601186,42.66650339920909,-0.0,42.66650339920909,34.06077681406217,15.899999999999999,216.9805757353234,140.72894531710236,76.25163041822105,73.38762344053988,15.899999999999999,196.74111384931,1.0,0.123823172470334,0.023006606765217756,0.011686151797075174,0.03132714842584665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.0555555555556,21.0555555555556
2025-01-01 10:25:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,72.84565017637775,72.899150836421,17.15434982362226,17.100849163578996,153.7520041603675,-3.8004934664277243,1413.981805,3.3569772625711143,5345.097325213903,49.94650498656511,0.0,49.94650498656511,34.04650498656511,15.899999999999999,279.11849390984423,190.21703759678672,88.90145631305754,73.00145631305753,15.899999999999999,11420.865811279606,197.3245208248419,132.3245208248419,65.0,65.0,0.0,1779.8566157635746,42.6543152585266,-0.0,42.6543152585266,34.04650498656511,15.899999999999999,214.57175714690442,138.64991345555327,75.92184369135113,73.00145631305753,15.899999999999999,197.3245208248419,1.0,0.123823172470334,0.023006606765217756,0.011686151797075174,0.03132714842584665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.0555555555556,21.0555555555556
2025-01-01 10:26:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,72.76881333856333,72.82207005389026,17.23118666143667,17.17792994610975,153.9789619242731,-3.800819256459363,1413.981805,3.3427786512024573,5310.22864730656,49.932270349206156,0.0,49.932270349206156,34.03227034920616,15.899999999999999,277.1246725786726,188.60924048695864,88.51543209171393,72.61543209171393,15.899999999999999,11454.348923938214,197.90302680418355,132.90302680418355,65.0,65.0,0.0,1761.8264884603605,42.642158878222055,-0.0,42.642158878222055,34.03227034920616,15.899999999999999,212.16465161339627,136.57247260707257,75.5921790063237,72.61543209171393,15.899999999999999,197.90302680418355,1.0,0.123823172470334,0.023006606765217756,0.011686151797075174,0.03132714842584665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.0555555555556,21.0555555555556
2025-01-01 10:27:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,72.69259539521863,72.74561209062472,17.30740460478136,17.25438790937529,154.20624452822017,-3.8011450436824816,1413.981805,3.3288169016814826,5275.300765586914,49.918076097899814,0.0,49.918076097899814,34.018076097899815,15.899999999999999,275.12743008099415,186.99785313926773,88.12957694172641,72.2295769417264,15.899999999999999,11487.547736707462,198.47662077944727,133.47662077944727,65.0,65.0,0.0,1743.8121927518655,42.63003698760644,-0.0,42.63003698760644,34.018076097899815,15.899999999999999,209.75964643036343,134.4969877221291,75.26265870823435,72.2295769417264,15.899999999999999,198.47662077944727,1.0,0.123823172470334,0.023006606765217756,0.011686151797075174,0.03132714842584665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.0555555555556,21.0555555555556
2025-01-01 10:28:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,72.61699850336736,72.66977903905139,17.383001496632644,17.33022096094861,154.4338505396006,-3.801470828075253,1413.981805,3.3150879164704112,5240.314672833278,49.90392535837457,0.0,49.90392535837457,34.00392535837457,15.899999999999999,273.1268216743474,185.3829062104767,87.74391546387068,71.84391546387069,15.899999999999999,11520.461617939338,199.04529183730625,134.04529183730625,65.0,65.0,0.0,1725.8166507718838,42.617952256051886,-0.0,42.617952256051886,34.00392535837457,15.899999999999999,207.3571313274757,132.42382752133014,74.93330380614556,71.84391546387069,15.899999999999999,199.04529183730625,1.0,0.123823172470334,0.023006606765217756,0.011686151797075174,0.03132714842584665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.0555555555556,21.0555555555556
2025-01-01 10:29:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,72.54202475957942,72.5945729326635,17.457975240420577,17.405427067336507,154.6617786447689,-3.8017966098414036,1413.981805,3.3015876963650705,5205.27131294925,49.88982117875541,0.0,49.88982117875541,33.98982117875541,15.899999999999999,271.1228998535803,183.76442933863282,87.35847051494747,71.45847051494746,15.899999999999999,11553.089963190901,199.60902953447047,134.60902953447047,65.0,65.0,0.0,1707.8427901540285,42.60590728665712,-0.0,42.60590728665712,33.98982117875541,15.899999999999999,204.95749680756182,130.3533629877967,74.60413381976514,71.45847051494746,15.899999999999999,199.60902953447047,1.0,0.123823172470334,0.023006606765217756,0.011686151797075174,0.03132714842584665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.0555555555556,21.0555555555556
2025-01-01 10:30:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,72.46767640062835,72.51999594724896,17.532323599371654,17.480004052751035,154.8900270369627,-3.8021223885953077,1413.981805,3.2883123733282424,6738.106818796634,70.1936572380227,0.0,70.1936572380227,44.0936572380227,26.099999999999998,347.846498438772,235.57090909944841,112.27558933932362,86.17558933932362,26.099999999999998,15095.724141060065,260.8170502884958,174.81705028849584,86.0,86.0,0.0,2204.4283085012976,59.94538328127138,-0.0,59.94538328127138,44.0936572380227,26.099999999999998,261.7998781106229,165.91652481484053,95.88335329578237,86.17558933932362,26.099999999999998,260.8170502884958,1.0,0.123823172470334,0.023006606765217756,0.011686151797075174,0.03132714842584665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.0555555555556,21.0555555555556
2025-01-01 10:31:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,72.39395550110166,72.4460500975163,17.60604449889835,17.55394990248369,155.11859433505902,-3.8024481645406922,1413.981805,3.2752581529458524,6694.587911067554,70.17854106947634,0.0,70.17854106947634,44.07854106947634,26.099999999999998,345.35657827299497,233.4686719968542,111.88790627614078,85.78790627614079,26.099999999999998,15137.182394769374,261.53334712470803,175.53334712470803,86.0,86.0,0.0,2181.9631915333757,59.93247407333279,-0.0,59.93247407333279,44.07854106947634,26.099999999999998,258.799437004295,163.24716504447076,95.55227195982422,85.78790627614079,26.099999999999998,261.53334712470803,1.0,0.123823172470334,0.023006606765217756,0.011686151797075174,0.03132714842584665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.0555555555556,21.0555555555556
2025-01-01 10:32:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,72.32086417558084,72.37273743985652,17.679135824419166,17.62726256014348,155.34747896981912,-3.802773937692109,1413.981805,3.2624213479223614,6650.961967921663,70.16344134766214,0.0,70.16344134766214,44.06344134766215,26.099999999999998,342.8605043379231,231.3619906362572,111.49851370166587,85.39851370166588,26.099999999999998,15178.26893956103,262.2432217434392,176.2432217434392,86.0,86.0,0.0,2159.524273631209,59.91957891090347,-0.0,59.91957891090347,44.06344134766215,26.099999999999998,255.80249560645623,160.58276490523357,95.21973070122266,85.39851370166588,26.099999999999998,262.2432217434392,1.0,0.123823172470334,0.023006606765217756,0.011686151797075174,0.03132714842584665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.0555555555556,21.0555555555556
2025-01-01 10:33:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,72.24840452742536,72.3000600209236,17.751595472574632,17.6999399790764,155.5766793382902,-3.8030997080277302,1413.981805,3.249798365947117,6607.2310908838235,70.14836271999904,0.0,70.14836271999904,44.04836271999905,26.099999999999998,340.3583946966445,229.25090509781074,111.10748959883377,85.00748959883377,26.099999999999998,15218.98299371261,262.9466606384451,176.94666063844514,86.0,86.0,0.0,2137.115794273306,59.90670176287918,-0.0,59.90670176287918,44.04836271999905,26.099999999999998,252.8096192897091,157.92382317230508,94.88579611740403,85.00748959883377,26.099999999999998,262.9466606384451,1.0,0.123823172470334,0.023006606765217756,0.011686151797075174,0.03132714842584665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.0555555555556,21.0555555555556
2025-01-01 10:34:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,72.17657864872903,72.2280198775482,17.823421351270966,17.771980122451797,155.80619380336918,-3.803425475518452,1413.981805,3.237385706918793,6563.39732663955,70.13330973140998,0.0,70.13330973140998,44.03330973140998,26.099999999999998,337.8503643209623,227.13545554545854,110.71490877550372,84.61490877550372,26.099999999999998,15259.32378258974,263.6436504259456,177.64365042594562,86.0,86.0,0.0,2114.7420010211927,59.89384651062412,-0.0,59.89384651062412,44.03330973140998,26.099999999999998,249.8213745574712,155.270842463191,94.55053209428017,84.61490877550372,26.099999999999998,263.6436504259456,1.0,0.123823172470334,0.023006606765217756,0.011686151797075174,0.03132714842584665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.0555555555556,21.0555555555556
2025-01-01 10:35:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,72.10538862027434,72.15661903665092,17.894611379725657,17.843380963349073,156.03602069333647,-3.8037512401861022,1413.981805,3.2251799602697955,6519.462669519336,70.11828682714999,0.0,70.11828682714999,44.018286827149986,26.099999999999998,335.3365252324429,225.0156822303238,110.32084300211913,84.22084300211914,26.099999999999998,15299.290538584017,264.3341778435522,178.33417784355223,86.0,86.0,0.0,2092.407149023322,59.88101695038609,-0.0,59.88101695038609,44.018286827149986,26.099999999999998,246.83832897621602,152.6243290524063,94.21399992380974,84.22084300211914,26.099999999999998,264.3341778435522,1.0,0.123823172470334,0.023006606765217756,0.011686151797075174,0.03132714842584665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.0555555555556,21.0555555555556
2025-01-01 10:36:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,72.03483651081442,72.0858595144825,17.96516348918558,17.914140485517503,156.26615830358014,-3.8040770020597847,1413.981805,3.2131778022729307,6475.429063452018,70.10329835538819,0.0,70.10329835538819,44.003298355388196,26.099999999999998,332.8169866131209,222.8916254739533,109.9253611391676,83.82536113916761,26.099999999999998,15338.88250142714,265.0182297556952,179.01822975569516,86.0,86.0,0.0,2070.1155002290106,59.86821679550151,-0.0,59.86821679550151,44.003298355388196,26.099999999999998,243.86105106900982,149.9847926561607,93.87625841284914,83.82536113916761,26.099999999999998,265.0182297556952,1.0,0.123823172470334,0.023006606765217756,0.011686151797075174,0.03132714842584665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.0555555555556,21.0555555555556
2025-01-01 10:37:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,71.96492437768117,72.01574331719563,18.03507562231882,17.98425668280437,156.4966048940255,-3.8044027611176716,1413.981805,3.201375993668629,6431.298404632737,70.08834856997088,0.0,70.08834856997088,43.988348569970874,26.099999999999998,330.2918549571253,220.76332569122997,109.52852926589532,83.42852926589532,26.099999999999998,15378.09891775918,265.69579314616465,179.69579314616462,86.0,86.0,0.0,2047.871322944725,59.85544967875513,-0.0,59.85544967875513,43.988348569970874,26.099999999999998,240.89011025479468,147.35274626172009,93.53736399307459,83.42852926589532,26.099999999999998,265.69579314616465,1.0,0.123823172470334,0.023006606765217756,0.011686151797075174,0.03132714842584665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.0555555555556,21.0555555555556
2025-01-01 10:38:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,71.89565426606926,71.94627244009004,18.10434573393074,18.05372755990996,156.72735869083374,-3.804728517337935,1413.981805,3.189771377154523,6387.07254327396,70.07344163280978,0.0,70.07344163280978,43.973441632809774,26.099999999999998,327.76123416987605,218.63082337396713,109.13041079590894,83.03041079590895,26.099999999999998,15416.93904143917,266.36685512347657,180.36685512347657,86.0,86.0,0.0,2025.6788909027475,59.84271915441955,-0.0,59.84271915441955,43.973441632809774,26.099999999999998,237.92607672256875,144.72870590286252,93.19737081970624,83.03041079590895,26.099999999999998,266.36685512347657,1.0,0.123823172470334,0.023006606765217756,0.011686151797075174,0.03132714842584665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.0555555555556,21.0555555555556
2025-01-01 10:39:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,71.82702820897578,71.87744886751659,18.172971791024224,18.122551132483416,156.95841788599762,-3.8050542707715067,1413.981805,3.1783608750736647,6342.753285662936,70.05858161631731,0.0,70.05858161631731,43.95858161631731,26.099999999999998,325.2252256848452,216.49415909395879,108.73106659088644,82.63106659088645,26.099999999999998,15455.402133486208,267.03140291985534,181.03140291985534,86.0,86.0,0.0,2003.5424824642203,59.830028700334985,-0.0,59.830028700334985,43.95858161631731,26.099999999999998,234.96952132353363,142.1131904549166,92.85633086861702,82.63106659088645,26.099999999999998,267.03140291985534,1.0,0.123823172470334,0.023006606765217756,0.011686151797075174,0.03132714842584665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.0555555555556,21.0555555555556
2025-01-01 10:40:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,71.75904818176576,71.80927452727902,18.240951818234233,18.190725472720988,157.18978079217368,-3.8053800215784577,1413.981805,3.1671414797233326,6298.342366319717,70.04377249584093,0.0,70.04377249584093,43.94377249584093,26.099999999999998,322.6839268694183,214.3533720692718,108.33055480014647,82.23055480014648,26.099999999999998,15493.487487435226,267.6894243293191,181.68942432931908,86.0,86.0,0.0,1981.466364971687,59.81738171144815,-0.0,59.81738171144815,43.94377249584093,26.099999999999998,232.02101347981292,139.50671968048783,92.51429379932509,82.23055480014648,26.099999999999998,267.6894243293191,1.0,0.123823172470334,0.023006606765217756,0.011686151797075174,0.03132714842584665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.0555555555556,21.0555555555556
2025-01-01 10:41:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,71.69171628338592,71.74175147233176,18.30828371661408,18.258248527668243,157.42144522362992,-3.8057057693440584,1413.981805,3.156110281064607,6253.841568652357,70.02901819147736,0.0,70.02901819147736,43.92901819147737,26.099999999999998,320.13743792819514,212.20850589261963,107.9289320355755,81.8289320355755,26.099999999999998,15531.194327729236,268.3409059521472,182.34090595214718,86.0,86.0,0.0,1959.454852787907,59.80478153552167,-0.0,59.80478153552167,43.92901819147737,26.099999999999998,229.08112893480532,136.90982097642384,92.17130795838148,81.8289320355755,26.099999999999998,268.3409059521472,1.0,0.123823172470334,0.023006606765217756,0.011686151797075174,0.03132714842584665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.0555555555556,21.0555555555556
2025-01-01 10:42:00,1.7,0.79,103.0,261,582,86,2.6,-14.691922030337082,12.43753247303448,9.236100170605994,0.0033136284687872455,0.4252248117334982,71.62503446341029,71.67488160701359,18.37496553658972,18.325118392986408,157.65340942457692,-3.8060315143156913,1413.981805,3.1452644196124355,6209.2525484810585,70.01432251080357,0.0,70.01432251080357,43.914322510803565,26.099999999999998,317.5858518037441,210.05959994104734,107.52625186269677,81.42625186269677,26.099999999999998,15568.52196254423,268.98583583531934,182.9858358353193,86.0,86.0,0.0,1937.512217678003,59.792231424226244,-0.0,59.792231424226244,43.914322510803565,26.099999999999998,226.1504377823843,134.32301869164127,91.82741909074304,81.42625186269677,26.099999999999998,268.98583583531934,1.0,0.123823172470334,0.023006606765217756,0.011686151797075174,0.03132714842584665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03964239414865571,0.001711277412280702,20.0555555555556,21.0555555555556
