Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - 225 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 225 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Attic Wall Irradiance (W),"Attic Wall Irradiance - 315 deg, poa_global (W/m^2)","Attic Wall Irradiance - 315 deg, poa_direct (W/m^2)","Attic Wall Irradiance - 315 deg, poa_diffuse (W/m^2)","Attic Wall Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Attic Wall Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Attic Wall Irradiance - 135 deg, poa_global (W/m^2)","Attic Wall Irradiance - 135 deg, poa_direct (W/m^2)","Attic Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Attic Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Attic Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Attic Roof Irradiance (W),"Attic Roof Irradiance - 225 deg, poa_global (W/m^2)","Attic Roof Irradiance - 225 deg, poa_direct (W/m^2)","Attic Roof Irradiance - 225 deg, poa_diffuse (W/m^2)","Attic Roof Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Attic Roof Irradiance - 225 deg, poa_ground_diffuse (W/m^2)","Attic Roof Irradiance - 45 deg, poa_global (W/m^2)","Attic Roof Irradiance - 45 deg, poa_direct (W/m^2)","Attic Roof Irradiance - 45 deg, poa_diffuse (W/m^2)","Attic Roof Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Attic Roof Irradiance - 45 deg, poa_ground_diffuse (W/m^2)",Rim Joist Irradiance (W),"Rim Joist Irradiance - 225 deg, poa_global (W/m^2)","Rim Joist Irradiance - 225 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 225 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 225 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_global (W/m^2)","Rim Joist Irradiance - 315 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 315 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 45 deg, poa_global (W/m^2)","Rim Joist Irradiance - 45 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 45 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_global (W/m^2)","Rim Joist Irradiance - 135 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 135 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - 225 deg, poa_global (W/m^2)","Window Irradiance - 225 deg, poa_direct (W/m^2)","Window Irradiance - 225 deg, poa_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 225 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_global (W/m^2)","Window Irradiance - 315 deg, poa_direct (W/m^2)","Window Irradiance - 315 deg, poa_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_global (W/m^2)","Window Irradiance - 45 deg, poa_direct (W/m^2)","Window Irradiance - 45 deg, poa_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 45 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_global (W/m^2)","Window Irradiance - 135 deg, poa_direct (W/m^2)","Window Irradiance - 135 deg, poa_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - 45 deg, poa_global (W/m^2)","Door Irradiance - 45 deg, poa_direct (W/m^2)","Door Irradiance - 45 deg, poa_diffuse (W/m^2)","Door Irradiance - 45 deg, poa_sky_diffuse (W/m^2)","Door Irradiance - 45 deg, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Clothes Washer (L/min),Clothes Washer (kW),Clothes Dryer (kW),Clothes Dryer (therms/hour),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C),HVAC Cooling Setpoint (C)
2025-01-01 17:05:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,94.92902721401393,94.92902721401393,-4.929027214013933,-4.929027214013933,241.94134232702854,-3.930582739652891,1414.0080167304782,,1441.2100774758028,33.05117651260876,31.451176512608765,1.5999999999999999,0.0,1.5999999999999999,11.180392218291834,9.580392218291834,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,50.580568531492496,11.180392218291834,9.580392218291834,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,378.37617578871055,11.698237526598964,11.52932103219883,0.16891649440013465,0.0,0.16891649440013465,0.16891649440013465,0.0,0.16891649440013465,0.0,0.16891649440013465,99.27170023300506,33.05117651260876,31.451176512608765,1.5999999999999999,0.0,1.5999999999999999,11.180392218291834,9.580392218291834,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,550.1371296750183,32.39876340791959,31.032363407919586,1.3663999999999998,0.0,1.5999999999999999,4.647633192141662,3.2812331921416615,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,0.0,1.3663999999999998,0.0,1.5999999999999999,2.9728972799999993,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,0.0,0.666,0.10199223146214478,0.02663613025587061,0.01530794479834011,0.07256299124855728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.07294932946339229,0.007370953947368421,21.722222222222285,22.722222222222285
2025-01-01 17:06:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,95.08341002103828,95.08341002103828,-5.083410021038277,-5.083410021038277,242.11276394477616,-3.9309073878175695,1414.0080167304782,,1441.721314582018,33.01495667673875,31.414956676738747,1.5999999999999999,0.0,1.5999999999999999,11.272163872750049,9.67216387275005,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,50.943770409673405,11.272163872750049,9.67216387275005,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,375.33360255810555,11.602812160367872,11.433895665967738,0.16891649440013465,0.0,0.16891649440013465,0.16891649440013465,0.0,0.16891649440013465,0.0,0.16891649440013465,99.30662524450003,33.01495667673875,31.414956676738747,1.5999999999999999,0.0,1.5999999999999999,11.272163872750049,9.67216387275005,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,550.0195820244588,32.347836135411,30.981436135411002,1.3663999999999998,0.0,1.5999999999999999,4.725090532006835,3.358690532006835,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,0.0,1.3663999999999998,0.0,1.5999999999999999,2.9728972799999993,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,0.0,0.666,0.10199223146214478,0.02663613025587061,0.01530794479834011,0.07256299124855728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.07294932946339229,0.007370953947368421,21.722222222222285,22.722222222222285
2025-01-01 17:07:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,95.23803743495898,95.23803743495898,-5.238037434958984,-5.238037434958984,242.28400444012613,-3.931232033071865,1414.0080167304782,,1442.2101991447735,32.97826001298918,31.378260012989184,1.5999999999999999,0.0,1.5999999999999999,11.363630656469592,9.763630656469592,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,51.3057657102292,11.363630656469592,9.763630656469592,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,372.2808346355853,11.507067054187763,11.338150559787628,0.16891649440013465,0.0,0.16891649440013465,0.16891649440013465,0.0,0.16891649440013465,0.0,0.16891649440013465,99.34001401520837,32.97826001298918,31.378260012989184,1.5999999999999999,0.0,1.5999999999999999,11.363630656469592,9.763630656469592,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,549.8991835753462,32.29636210647339,30.929962106473386,1.3663999999999998,0.0,1.5999999999999999,4.803186433788815,3.4367864337888148,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,0.0,1.3663999999999998,0.0,1.5999999999999999,2.9728972799999993,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,0.0,0.666,0.10199223146214478,0.02663613025587061,0.01530794479834011,0.07256299124855728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.07294932946339229,0.007370953947368421,21.722222222222285,22.722222222222285
2025-01-01 17:08:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,95.39290781809167,95.39290781809167,-5.3929078180916665,-5.3929078180916665,242.4550658930165,-3.931556675444881,1414.0080167304782,,1442.6767218461116,32.941087218843165,31.341087218843168,1.5999999999999999,0.0,1.5999999999999999,11.454790829621494,9.854790829621495,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,51.666547547491845,11.454790829621494,9.854790829621495,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,369.2179300961749,11.41100402948745,11.242087535087316,0.16891649440013465,0.0,0.16891649440013465,0.16891649440013465,0.0,0.16891649440013465,0.0,0.16891649440013465,99.37186590874389,32.941087218843165,31.341087218843168,1.5999999999999999,0.0,1.5999999999999999,11.454790829621494,9.854790829621495,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,549.7758693609304,32.24434540549,30.877945405490003,1.3663999999999998,0.0,1.5999999999999999,4.881905647331365,3.515505647331365,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,0.0,1.3663999999999998,0.0,1.5999999999999999,2.9728972799999993,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,0.0,0.666,0.10199223146214478,0.02663613025587061,0.01530794479834011,0.07256299124855728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.07294932946339229,0.007370953947368421,21.722222222222285,22.722222222222285
2025-01-01 17:09:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,95.54801953702437,95.54801953702437,-5.548019537024374,-5.548019537024374,242.6259503906654,-3.931881314922066,1414.0080167304782,,1443.1208737908305,32.903439001045165,31.303439001045167,1.5999999999999999,0.0,1.5999999999999999,11.545642657705397,9.945642657705397,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,52.026109056882156,11.545642657705397,9.945642657705397,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,366.1449472245858,11.314624914272216,11.145708419872081,0.16891649440013465,0.0,0.16891649440013465,0.16891649440013465,0.0,0.16891649440013465,0.0,0.16891649440013465,99.4021803177765,32.903439001045165,31.303439001045167,1.5999999999999999,0.0,1.5999999999999999,11.545642657705397,9.945642657705397,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,549.6495728348692,32.19179005907912,30.82539005907912,1.3663999999999998,0.0,1.5999999999999999,4.961232834630611,3.594832834630611,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,0.0,1.3663999999999998,0.0,1.5999999999999999,2.9728972799999993,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,0.0,0.666,0.10199223146214478,0.02663613025587061,0.01530794479834011,0.07256299124855728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.07294932946339229,0.007370953947368421,21.722222222222285,22.722222222222285
2025-01-01 17:10:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,95.7033709637073,95.7033709637073,-5.703370963707296,-5.703370963707296,242.79666002882198,-3.9322059515397996,1414.0080167304782,,1443.5426465102746,32.8653160753209,31.265316075320897,1.5999999999999999,0.0,1.5999999999999999,11.636184412250836,10.036184412250837,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,52.384443397685295,11.636184412250836,10.036184412250837,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,363.06194449190934,11.217931542392844,11.04901504799271,0.16891649440013465,0.0,0.16891649440013465,0.16891649440013465,0.0,0.16891649440013465,0.0,0.16891649440013465,99.43095666429117,32.8653160753209,31.265316075320897,1.5999999999999999,0.0,1.5999999999999999,11.636184412250836,10.036184412250837,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,549.5202258947307,32.13870003267398,30.772300032673982,1.3663999999999998,0.0,1.5999999999999999,5.041152578851079,3.6747525788510793,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,0.0,1.3663999999999998,0.0,1.5999999999999999,2.9728972799999993,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,0.0,0.666,0.10199223146214478,0.02663613025587061,0.01530794479834011,0.07256299124855728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.07294932946339229,0.007370953947368421,21.722222222222285,22.722222222222285
2025-01-01 17:11:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,95.85896047516898,95.85896047516898,-5.85896047516899,-5.85896047516899,242.9671969114863,-3.9325305852253223,1414.0080167304782,,1443.9420319616424,32.826719166423274,31.226719166423276,1.5999999999999999,0.0,1.5999999999999999,11.726414370698613,10.126414370698614,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,52.74154375258125,11.726414370698613,10.126414370698614,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,359.9689805594281,11.120925753665157,10.952009259265022,0.16891649440013465,0.0,0.16891649440013465,0.16891649440013465,0.0,0.16891649440013465,0.0,0.16891649440013465,99.45819439954063,32.826719166423274,31.226719166423276,1.5999999999999999,0.0,1.5999999999999999,11.726414370698613,10.126414370698614,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,549.3877589059528,32.08507922760891,30.718679227608906,1.3663999999999998,0.0,1.5999999999999999,5.121649392485483,3.7552493924854833,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,0.0,1.3663999999999998,0.0,1.5999999999999999,2.9728972799999993,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,0.0,0.666,0.10199223146214478,0.02663613025587061,0.01530794479834011,0.07256299124855728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.07294932946339229,0.007370953947368421,21.722222222222285,22.722222222222285
2025-01-01 17:12:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,96.01478645314407,96.01478645314407,-6.014786453144067,-6.014786453144067,243.13756315055485,-3.932855216015014,1414.0080167304782,,1444.3190225273668,32.78764900820167,31.18764900820167,1.5999999999999999,0.0,1.5999999999999999,11.816330816243836,10.216330816243836,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,53.097403327023656,11.816330816243836,10.216330816243836,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,356.8661142841814,11.02360939404457,10.854692899644435,0.16891649440013465,0.0,0.16891649440013465,0.16891649440013465,0.0,0.16891649440013465,0.0,0.16891649440013465,99.48389300400316,32.78764900820167,31.18764900820167,1.5999999999999999,0.0,1.5999999999999999,11.816330816243836,10.216330816243836,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,549.2521007253221,32.03093147828579,30.664531478285788,1.3663999999999998,0.0,1.5999999999999999,5.202707725311301,3.8363077253113014,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,0.0,1.3663999999999998,0.0,1.5999999999999999,2.9728972799999993,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,0.0,0.666,0.10199223146214478,0.02663613025587061,0.01530794479834011,0.07256299124855728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.07294932946339229,0.007370953947368421,21.722222222222285,22.722222222222285
2025-01-01 17:13:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,96.17084728522649,96.17084728522649,-6.170847285226486,-6.170847285226486,243.30776086712203,-3.9331798439088743,1414.0080167304782,,1444.6736110180834,32.748106343290154,31.148106343290152,1.5999999999999999,0.0,1.5999999999999999,11.905932038551361,10.305932038551362,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,53.45201535207127,11.905932038551361,10.305932038551362,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,353.75340469417205,10.925984314848492,10.757067820448357,0.16891649440013465,0.0,0.16891649440013465,0.16891649440013465,0.0,0.16891649440013465,0.0,0.16891649440013465,99.50805198758484,32.748106343290154,31.148106343290152,1.5999999999999999,0.0,1.5999999999999999,11.905932038551361,10.305932038551362,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,549.1131787225777,31.976260548865493,30.609860548865495,1.3663999999999998,0.0,1.5999999999999999,5.284311972975276,3.9179119729752765,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,0.0,1.3663999999999998,0.0,1.5999999999999999,2.9728972799999993,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,0.0,0.666,0.10199223146214478,0.02663613025587061,0.01530794479834011,0.07256299124855728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.07294932946339229,0.007370953947368421,21.722222222222285,22.722222222222285
2025-01-01 17:14:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,96.3271414679686,96.3271414679686,-6.327141467968605,-6.327141467968605,243.47779230354323,-3.933504469168838,1414.0080167304782,,1445.0057908837764,32.7080918965407,31.108091896540703,1.5999999999999999,0.0,1.5999999999999999,11.995216392545444,10.395216392545445,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,53.80537331705799,11.995216392545444,10.395216392545445,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,350.63090892492545,10.828052308039851,10.659135813639717,0.16891649440013465,0.0,0.16891649440013465,0.16891649440013465,0.0,0.16891649440013465,0.0,0.16891649440013465,99.53067090399203,32.7080918965407,31.108091896540703,1.5999999999999999,0.0,1.5999999999999999,11.995216392545444,10.395216392545445,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,548.9709187075335,31.92107009385094,30.55467009385094,1.3663999999999998,0.0,1.5999999999999999,5.3664465391435465,4.000046539143547,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,0.0,1.3663999999999998,0.0,1.5999999999999999,2.9728972799999993,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,0.0,0.666,0.10199223146214478,0.02663613025587061,0.01530794479834011,0.07256299124855728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.07294932946339229,0.007370953947368421,21.722222222222285,22.722222222222285
2025-01-01 17:15:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,96.48366718862965,96.48366718862965,-6.483667188629648,-6.483667188629648,243.64765936876032,-3.9338290912637603,1414.0080167304782,,1445.3155553407905,32.66760648236397,31.06760648236397,1.5999999999999999,0.0,1.5999999999999999,12.084182059841611,10.484182059841611,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,54.157470025419045,12.084182059841611,10.484182059841611,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,347.4986905771203,10.729815368350607,10.560898873950473,0.16891649440013465,0.0,0.16891649440013465,0.16891649440013465,0.0,0.16891649440013465,0.0,0.16891649440013465,99.55174929129718,32.66760648236397,31.06760648236397,1.5999999999999999,0.0,1.5999999999999999,12.084182059841611,10.484182059841611,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,548.825245334534,31.865363803283635,30.498963803283637,1.3663999999999998,0.0,1.5999999999999999,5.449095623087943,4.082695623087943,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,0.0,1.3663999999999998,0.0,1.5999999999999999,2.9728972799999993,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,0.0,0.666,0.10199223146214478,0.02663613025587061,0.01530794479834011,0.07256299124855728,0.0,0.0,0.0,0.0,0.024087275303321276,0.024087275303321276,0.35045288948707104,51.666666666666686,0.07294932946339229,0.007370953947368421,21.722222222222285,22.722222222222285
