Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - West, poa_global (W/m^2)","Exterior Wall Irradiance - West, poa_direct (W/m^2)","Exterior Wall Irradiance - West, poa_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_global (W/m^2)","Exterior Wall Irradiance - North, poa_direct (W/m^2)","Exterior Wall Irradiance - North, poa_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_global (W/m^2)","Exterior Wall Irradiance - East, poa_direct (W/m^2)","Exterior Wall Irradiance - East, poa_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_global (W/m^2)","Exterior Wall Irradiance - South, poa_direct (W/m^2)","Exterior Wall Irradiance - South, poa_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_ground_diffuse (W/m^2)",Attic Wall Irradiance (W),"Attic Wall Irradiance - North, poa_global (W/m^2)","Attic Wall Irradiance - North, poa_direct (W/m^2)","Attic Wall Irradiance - North, poa_diffuse (W/m^2)","Attic Wall Irradiance - North, poa_sky_diffuse (W/m^2)","Attic Wall Irradiance - North, poa_ground_diffuse (W/m^2)","Attic Wall Irradiance - South, poa_global (W/m^2)","Attic Wall Irradiance - South, poa_direct (W/m^2)","Attic Wall Irradiance - South, poa_diffuse (W/m^2)","Attic Wall Irradiance - South, poa_sky_diffuse (W/m^2)","Attic Wall Irradiance - South, poa_ground_diffuse (W/m^2)",Attic Roof Irradiance (W),"Attic Roof Irradiance - West, poa_global (W/m^2)","Attic Roof Irradiance - West, poa_direct (W/m^2)","Attic Roof Irradiance - West, poa_diffuse (W/m^2)","Attic Roof Irradiance - West, poa_sky_diffuse (W/m^2)","Attic Roof Irradiance - West, poa_ground_diffuse (W/m^2)","Attic Roof Irradiance - East, poa_global (W/m^2)","Attic Roof Irradiance - East, poa_direct (W/m^2)","Attic Roof Irradiance - East, poa_diffuse (W/m^2)","Attic Roof Irradiance - East, poa_sky_diffuse (W/m^2)","Attic Roof Irradiance - East, poa_ground_diffuse (W/m^2)",Rim Joist Irradiance (W),"Rim Joist Irradiance - West, poa_global (W/m^2)","Rim Joist Irradiance - West, poa_direct (W/m^2)","Rim Joist Irradiance - West, poa_diffuse (W/m^2)","Rim Joist Irradiance - West, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - West, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - North, poa_global (W/m^2)","Rim Joist Irradiance - North, poa_direct (W/m^2)","Rim Joist Irradiance - North, poa_diffuse (W/m^2)","Rim Joist Irradiance - North, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - North, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - East, poa_global (W/m^2)","Rim Joist Irradiance - East, poa_direct (W/m^2)","Rim Joist Irradiance - East, poa_diffuse (W/m^2)","Rim Joist Irradiance - East, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - East, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - South, poa_global (W/m^2)","Rim Joist Irradiance - South, poa_direct (W/m^2)","Rim Joist Irradiance - South, poa_diffuse (W/m^2)","Rim Joist Irradiance - South, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - South, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - West, poa_global (W/m^2)","Window Irradiance - West, poa_direct (W/m^2)","Window Irradiance - West, poa_diffuse (W/m^2)","Window Irradiance - West, poa_sky_diffuse (W/m^2)","Window Irradiance - West, poa_ground_diffuse (W/m^2)","Window Irradiance - North, poa_global (W/m^2)","Window Irradiance - North, poa_direct (W/m^2)","Window Irradiance - North, poa_diffuse (W/m^2)","Window Irradiance - North, poa_sky_diffuse (W/m^2)","Window Irradiance - North, poa_ground_diffuse (W/m^2)","Window Irradiance - East, poa_global (W/m^2)","Window Irradiance - East, poa_direct (W/m^2)","Window Irradiance - East, poa_diffuse (W/m^2)","Window Irradiance - East, poa_sky_diffuse (W/m^2)","Window Irradiance - East, poa_ground_diffuse (W/m^2)","Window Irradiance - South, poa_global (W/m^2)","Window Irradiance - South, poa_direct (W/m^2)","Window Irradiance - South, poa_diffuse (W/m^2)","Window Irradiance - South, poa_sky_diffuse (W/m^2)","Window Irradiance - South, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - East, poa_global (W/m^2)","Door Irradiance - East, poa_direct (W/m^2)","Door Irradiance - East, poa_diffuse (W/m^2)","Door Irradiance - East, poa_sky_diffuse (W/m^2)","Door Irradiance - East, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Clothes Washer (L/min),Clothes Washer (kW),Clothes Dryer (kW),Clothes Dryer (therms/hour),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C),HVAC Cooling Setpoint (C)
2025-01-01 15:41:00,3.9,0.6,102.8,94,288,53,2.1,-12.922423559710637,12.43753247303448,9.236100170605994,0.0029461481561915835,1.1715811893762333,82.89112134089113,83.01415301797238,7.108878659108867,6.985846982027626,226.70207711292284,-3.9033019794660504,1413.981805,7.622991306232895,17052.07294349185,317.1909377660834,208.04964886113254,109.14128890495084,99.74128890495084,9.399999999999999,34.69106619844509,0.0,34.69106619844509,25.291066198445094,9.399999999999999,34.69106619844509,0.0,34.69106619844509,25.291066198445094,9.399999999999999,300.8861427934224,196.04183147703617,104.84431131638621,95.44431131638622,9.399999999999999,2659.3249868161024,34.69106619844509,0.0,34.69106619844509,25.291066198445094,9.399999999999999,300.8861427934224,196.04183147703617,104.84431131638621,95.44431131638622,9.399999999999999,16075.01851898157,210.4627866563631,124.37241184583513,86.09037481052799,85.0979904059272,0.992384404600791,41.583912958010394,0.0,41.583912958010394,40.5915285534096,0.992384404600791,1810.0513372916046,317.1909377660834,208.04964886113254,109.14128890495084,99.74128890495084,9.399999999999999,34.69106619844509,0.0,34.69106619844509,25.291066198445094,9.399999999999999,34.69106619844509,0.0,34.69106619844509,25.291066198445094,9.399999999999999,300.8861427934224,196.04183147703617,104.84431131638621,95.44431131638622,9.399999999999999,1546.4739187977996,292.56719122479535,199.36053049996733,93.20666072482801,99.74128890495084,9.399999999999999,29.62617053347211,-0.0,29.62617053347211,25.291066198445094,9.399999999999999,29.62617053347211,-0.0,29.62617053347211,25.291066198445094,9.399999999999999,274.8287103235637,185.29166845936987,89.53704186419382,95.44431131638622,9.399999999999999,64.45811021353585,34.69106619844509,0.0,34.69106619844509,25.291066198445094,9.399999999999999,88.02775927587749,1.0,0.211134414895593,0.07741470270247244,0.0,0.08111036416955761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20533139442640821,51.666666666666686,0.040633454002372095,0.003071230811403509,20.611111111111143,21.611111111111143
2025-01-01 15:42:00,3.9,0.6,102.8,94,288,53,2.1,-12.922423559710637,12.43753247303448,9.236100170605994,0.0029461481561915835,1.1715811893762333,83.01662386851746,83.14156540874062,6.9833761314825376,6.858434591259383,226.8952100589295,-3.9036268700729124,1413.981805,7.744414134059136,17089.735249698762,318.6685018863286,208.76563896287377,109.90286292345485,100.50286292345486,9.399999999999999,34.64835286904224,0.0,34.64835286904224,25.248352869042247,9.399999999999999,34.64835286904224,0.0,34.64835286904224,25.248352869042247,9.399999999999999,300.47424772578836,195.39216842417994,105.08207930160842,95.68207930160841,9.399999999999999,2655.7223837874626,34.64835286904224,0.0,34.64835286904224,25.248352869042247,9.399999999999999,300.47424772578836,195.39216842417994,105.08207930160842,95.68207930160841,9.399999999999999,16084.514032000077,210.5314776210499,124.12395692430123,86.40752069674868,85.41513629214789,0.992384404600791,41.66410597219023,0.0,41.66410597219023,40.67172156758944,0.992384404600791,1814.0279562145574,318.6685018863286,208.76563896287377,109.90286292345485,100.50286292345486,9.399999999999999,34.64835286904224,0.0,34.64835286904224,25.248352869042247,9.399999999999999,34.64835286904224,0.0,34.64835286904224,25.248352869042247,9.399999999999999,300.47424772578836,195.39216842417994,105.08207930160842,95.68207930160841,9.399999999999999,1549.9160024564271,294.0364883705566,200.17944343392614,93.85704493663044,100.50286292345486,9.399999999999999,29.589693350162072,-0.0,29.589693350162072,25.248352869042247,9.399999999999999,29.589693350162072,-0.0,29.589693350162072,25.248352869042247,9.399999999999999,274.2522983271499,184.5122026035763,89.74009572357359,95.68207930160841,9.399999999999999,64.37874625053492,34.64835286904224,0.0,34.64835286904224,25.248352869042247,9.399999999999999,87.39198317805975,1.0,0.211134414895593,0.07741470270247244,0.0,0.08111036416955761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20533139442640821,51.666666666666686,0.040633454002372095,0.003071230811403509,20.611111111111143,21.611111111111143
2025-01-01 15:43:00,3.9,0.6,102.8,94,288,53,2.1,-12.922423559710637,12.43753247303448,9.236100170605994,0.0029461481561915835,1.1715811893762333,83.14246677517112,83.2693802928181,6.857533224828885,6.730619707181899,227.08802139142824,-3.9039517577839433,1413.981805,7.869962664280717,17127.26001244922,320.1471515663583,209.47765751332847,110.66949405302981,101.26949405302982,9.399999999999999,34.60352714577739,0.0,34.60352714577739,25.203527145777393,9.399999999999999,34.60352714577739,0.0,34.60352714577739,25.203527145777393,9.399999999999999,300.0583064258355,194.74027988592093,105.31802653991457,95.91802653991456,9.399999999999999,2652.0709759292686,34.60352714577739,0.0,34.60352714577739,25.203527145777393,9.399999999999999,300.0583064258355,194.74027988592093,105.31802653991457,95.91802653991456,9.399999999999999,16093.973963763114,210.59813300975884,123.87177666298399,86.72635634677485,85.73397194217407,0.992384404600791,41.74577666949074,0.0,41.74577666949074,40.753392264889946,0.992384404600791,1817.9896214846444,320.1471515663583,209.47765751332847,110.66949405302981,101.26949405302982,9.399999999999999,34.60352714577739,0.0,34.60352714577739,25.203527145777393,9.399999999999999,34.60352714577739,0.0,34.60352714577739,25.203527145777393,9.399999999999999,300.0583064258355,194.74027988592093,105.31802653991457,95.91802653991456,9.399999999999999,1553.3310676429091,295.50340079212447,200.99165287083702,94.51174792128745,101.26949405302982,9.399999999999999,29.55141218249389,-0.0,29.55141218249389,25.203527145777393,9.399999999999999,29.55141218249389,-0.0,29.55141218249389,25.203527145777393,9.399999999999999,273.66977397499454,183.72817930990752,89.94159466508704,95.91802653991456,9.399999999999999,64.29545733130485,34.60352714577739,0.0,34.60352714577739,25.203527145777393,9.399999999999999,86.75402779938788,1.0,0.211134414895593,0.07741470270247244,0.0,0.08111036416955761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20533139442640821,51.666666666666686,0.040633454002372095,0.003071230811403509,20.611111111111143,21.611111111111143
2025-01-01 15:44:00,3.9,0.6,102.8,94,288,53,2.1,-12.922423559710637,12.43753247303448,9.236100170605994,0.0029461481561915835,1.1715811893762333,83.26864511686307,83.39759563958913,6.731354883136926,6.602404360410878,227.28051240593283,-3.904276642817422,1413.981805,7.9998362783685355,17164.606461111085,321.6261640474088,210.18569143437895,111.44047261302981,102.04047261302982,9.399999999999999,34.55648332712977,0.0,34.55648332712977,25.156483327129774,9.399999999999999,34.55648332712977,0.0,34.55648332712977,25.156483327129774,9.399999999999999,299.6375966962778,194.0861778223781,105.55141887389973,96.15141887389973,9.399999999999999,2648.364202450369,34.55648332712977,0.0,34.55648332712977,25.156483327129774,9.399999999999999,299.6375966962778,194.0861778223781,105.55141887389973,96.15141887389973,9.399999999999999,16103.380802797765,210.66241366407223,123.61587568889314,87.04653797517909,86.05415357057831,0.992384404600791,41.82898963888223,0.0,41.82898963888223,40.836605234281436,0.992384404600791,1821.9320009375783,321.6261640474088,210.18569143437895,111.44047261302981,102.04047261302982,9.399999999999999,34.55648332712977,0.0,34.55648332712977,25.156483327129774,9.399999999999999,34.55648332712977,0.0,34.55648332712977,25.156483327129774,9.399999999999999,299.6375966962778,194.0861778223781,105.55141887389973,96.15141887389973,9.399999999999999,1556.71578517542,296.96735997520983,201.7971963636824,95.17016361152746,102.04047261302982,9.399999999999999,29.51123676136882,-0.0,29.51123676136882,25.156483327129774,9.399999999999999,29.51123676136882,-0.0,29.51123676136882,25.156483327129774,9.399999999999999,273.0805093309792,182.93959761266888,90.14091171831038,96.15141887389973,9.399999999999999,64.20804705599339,34.55648332712977,0.0,34.55648332712977,25.156483327129774,9.399999999999999,86.11390485207488,1.0,0.211134414895593,0.07741470270247244,0.0,0.08111036416955761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20533139442640821,51.666666666666686,0.040633454002372095,0.003071230811403509,20.611111111111143,21.611111111111143
2025-01-01 15:45:00,3.9,0.6,102.8,94,288,53,2.1,-12.922423559710637,12.43753247303448,9.236100170605994,0.0029461481561915835,1.1715811893762333,83.39515352272603,83.52620916574924,6.6048464772739655,6.473790834250763,227.47268402712763,-3.9046015247658943,1413.981805,8.134246535696324,17201.727639816843,323.10468722705446,210.88972630205487,112.21496092499962,102.81496092499962,9.399999999999999,34.50710923383717,0.0,34.50710923383717,25.107109233837175,9.399999999999999,34.50710923383717,0.0,34.50710923383717,25.107109233837175,9.399999999999999,299.2112964622075,193.42987555117622,105.78142091103126,96.38142091103127,9.399999999999999,2644.594659732783,34.50710923383717,0.0,34.50710923383717,25.107109233837175,9.399999999999999,299.2112964622075,193.42987555117622,105.78142091103126,96.38142091103127,9.399999999999999,16112.713570830276,210.72392216407462,123.3562592154142,87.36766294866044,86.37527854405965,0.992384404600791,41.91381337346378,0.0,41.91381337346378,40.92142896886299,0.992384404600791,1825.8501070266552,323.10468722705446,210.88972630205487,112.21496092499962,102.81496092499962,9.399999999999999,34.50710923383717,0.0,34.50710923383717,25.107109233837175,9.399999999999999,34.50710923383717,0.0,34.50710923383717,25.107109233837175,9.399999999999999,299.2112964622075,193.42987555117622,105.78142091103126,96.38142091103127,9.399999999999999,1560.0663048805075,298.42768713312034,202.5961105031707,95.83157662994967,102.81496092499962,9.399999999999999,29.46907128569694,-0.0,29.46907128569694,25.107109233837175,9.399999999999999,29.46907128569694,-0.0,29.46907128569694,25.107109233837175,9.399999999999999,272.483792515539,182.1464590575183,90.3373334580207,96.38142091103127,9.399999999999999,64.11630698871087,34.50710923383717,0.0,34.50710923383717,25.107109233837175,9.399999999999999,85.47162737684806,1.0,0.2197571739636744,0.088894449491052,0.0,0.09288444929094498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.003071230811403509,20.611111111111143,21.611111111111143
2025-01-01 15:46:00,3.9,0.6,102.8,94,288,53,2.1,-12.922423559710637,12.43753247303448,9.236100170605994,0.0029461481561915835,1.1715811893762333,83.5219866891941,83.65521885097436,6.478013310805908,6.344781149025635,227.66453758279425,-3.9049264038476394,1413.981805,8.273418631300839,17238.569693981986,324.58172683645637,211.58974919415746,112.9919776422989,103.5919776422989,9.399999999999999,34.45528552538325,0.0,34.45528552538325,25.055285525383255,9.399999999999999,34.45528552538325,0.0,34.45528552538325,25.055285525383255,9.399999999999999,298.7784683048764,192.77138511669952,106.00708318817689,96.60708318817689,9.399999999999999,2640.7539733510675,34.45528552538325,0.0,34.45528552538325,25.055285525383255,9.399999999999999,298.7784683048764,192.77138511669952,106.00708318817689,96.60708318817689,9.399999999999999,16121.947336803845,210.78219456771527,123.09293201309166,87.68926255462361,86.69687815002283,0.992384404600791,42.00032091119004,0.0,42.00032091119004,41.007936506589246,0.992384404600791,1829.7382212427553,324.58172683645637,211.58974919415746,112.9919776422989,103.5919776422989,9.399999999999999,34.45528552538325,0.0,34.45528552538325,25.055285525383255,9.399999999999999,34.45528552538325,0.0,34.45528552538325,25.055285525383255,9.399999999999999,298.7784683048764,192.77138511669952,106.00708318817689,96.60708318817689,9.399999999999999,1563.3781959668636,299.883583008634,203.38843410211075,96.49514890652327,103.5919776422989,9.399999999999999,29.4248138386773,-0.0,29.4248138386773,25.055285525383255,9.399999999999999,29.4248138386773,-0.0,29.4248138386773,25.055285525383255,9.399999999999999,271.8788135922124,181.3487645495093,90.53004904270307,96.60708318817689,9.399999999999999,64.02001538752202,34.45528552538325,0.0,34.45528552538325,25.055285525383255,9.399999999999999,84.82720716843772,1.0,0.2197571739636744,0.088894449491052,0.0,0.09288444929094498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.003071230811403509,20.611111111111143,21.611111111111143
2025-01-01 15:47:00,3.9,0.6,102.8,94,288,53,2.1,-12.922423559710637,12.43753247303448,9.236100170605994,0.0029461481561915835,1.1715811893762333,83.64913902714328,83.78462259409542,6.350860972856726,6.2153774059045785,227.8560742867665,-3.9052512800481054,1413.981805,8.417592066818653,17275.070774035972,326.05612075776247,212.28574678745267,113.7703739703098,104.37037397030981,9.399999999999999,34.400885287568116,0.0,34.400885287568116,25.00088528756812,9.399999999999999,34.400885287568116,0.0,34.400885287568116,25.00088528756812,9.399999999999999,298.33804473915484,192.11071904404417,106.22732569511066,96.82732569511066,9.399999999999999,2636.8326781332853,34.400885287568116,0.0,34.400885287568116,25.00088528756812,9.399999999999999,298.33804473915484,192.11071904404417,106.22732569511066,96.82732569511066,9.399999999999999,16131.05258486279,210.8366903908566,122.8258990939082,88.0107912969484,87.01840689234761,0.992384404600791,42.088589945191295,0.0,42.088589945191295,41.0962055405905,0.992384404600791,1833.5897780921068,326.05612075776247,212.28574678745267,113.7703739703098,104.37037397030981,9.399999999999999,34.400885287568116,0.0,34.400885287568116,25.00088528756812,9.399999999999999,34.400885287568116,0.0,34.400885287568116,25.00088528756812,9.399999999999999,298.33804473915484,192.11071904404417,106.22732569511066,96.82732569511066,9.399999999999999,1566.6463534968734,301.33410534504816,204.17420597440358,97.15989937064457,104.37037397030981,9.399999999999999,29.37835603558317,-0.0,29.37835603558317,25.00088528756812,9.399999999999999,29.37835603558317,-0.0,29.37835603558317,25.00088528756812,9.399999999999999,271.2646526294114,180.5465164857869,90.7181361436245,96.82732569511066,9.399999999999999,63.91893643812704,34.400885287568116,0.0,34.400885287568116,25.00088528756812,9.399999999999999,84.180656492028,1.0,0.2197571739636744,0.088894449491052,0.0,0.09288444929094498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.003071230811403509,20.611111111111143,21.611111111111143
2025-01-01 15:48:00,3.9,0.6,102.8,94,288,53,2.1,-12.922423559710637,12.43753247303448,9.236100170605994,0.0029461481561915835,1.1715811893762333,83.7766047316479,83.91441829993946,6.223395268352102,6.085581700060548,228.04729536935514,-3.9055761533454643,1413.981805,8.56702184217241,17311.159910165705,327.5265148636504,212.97770583917557,114.54880902447485,105.14880902447484,9.399999999999999,34.343773417402645,0.0,34.343773417402645,24.943773417402646,9.399999999999999,34.343773417402645,0.0,34.343773417402645,24.943773417402646,9.399999999999999,297.88880965795,191.44788989601867,106.4409197619313,97.04091976193129,9.399999999999999,2632.8200662404142,34.343773417402645,0.0,34.343773417402645,24.943773417402646,9.399999999999999,297.88880965795,191.44788989601867,106.4409197619313,97.04091976193129,9.399999999999999,16139.994516707822,210.88678125114353,122.55516553886618,88.33161571227737,87.33923130767658,0.992384404600791,42.178703241251405,0.0,42.178703241251405,41.186318836650614,0.992384404600791,1837.3972459754318,327.5265148636504,212.97770583917557,114.54880902447485,105.14880902447484,9.399999999999999,34.343773417402645,0.0,34.343773417402645,24.943773417402646,9.399999999999999,34.343773417402645,0.0,34.343773417402645,24.943773417402646,9.399999999999999,297.88880965795,191.44788989601867,106.4409197619313,97.04091976193129,9.399999999999999,1569.864903179951,302.77814833626576,204.95346542936426,97.82468290690151,105.14880902447484,9.399999999999999,29.329582498461857,-0.0,29.329582498461857,24.943773417402646,9.399999999999999,29.329582498461857,-0.0,29.329582498461857,24.943773417402646,9.399999999999999,270.64026371794284,179.7397182412535,90.90054547668933,97.04091976193129,9.399999999999999,63.81281911095789,34.343773417402645,0.0,34.343773417402645,24.943773417402646,9.399999999999999,83.53198764973438,1.0,0.2197571739636744,0.088894449491052,0.0,0.09288444929094498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.003071230811403509,20.611111111111143,21.611111111111143
2025-01-01 15:49:00,3.9,0.6,102.8,94,288,53,2.1,-12.922423559710637,12.43753247303448,9.236100170605994,0.0029461481561915835,1.1715811893762333,83.9043777634747,84.04460387791522,6.0956222365253065,5.9553961220847755,228.23820207502354,-3.905901023761544,1413.981805,8.72197965588865,17346.75567957565,328.9913337787298,213.66561317946085,115.32572059926898,105.92572059926897,9.399999999999999,34.28380598858335,0.0,34.28380598858335,24.883805988583354,9.399999999999999,34.28380598858335,0.0,34.28380598858335,24.883805988583354,9.399999999999999,297.42937722329873,190.78291028032857,106.64646694297014,97.24646694297014,9.399999999999999,2628.7040148577066,34.28380598858335,0.0,34.28380598858335,24.883805988583354,9.399999999999999,297.42937722329873,190.78291028032857,106.64646694297014,97.24646694297014,9.399999999999999,16148.73223288386,210.93173763881228,122.28073650090084,88.65100113791144,87.65861673331065,0.992384404600791,42.27074903008014,0.0,42.27074903008014,41.27836462547935,0.992384404600791,1841.1519861193224,328.9913337787298,213.66561317946085,115.32572059926898,105.92572059926897,9.399999999999999,34.28380598858335,0.0,34.28380598858335,24.883805988583354,9.399999999999999,34.28380598858335,0.0,34.28380598858335,24.883805988583354,9.399999999999999,297.42937722329873,190.78291028032857,106.64646694297014,97.24646694297014,9.399999999999999,1573.0270884562688,304.2144176014441,205.72625220966842,98.48816539177571,105.92572059926897,9.399999999999999,29.278370314250182,-0.0,29.278370314250182,24.883805988583354,9.399999999999999,29.278370314250182,-0.0,29.278370314250182,24.883805988583354,9.399999999999999,270.0044569654818,178.92837419618527,91.07608276929649,97.24646694297014,9.399999999999999,63.70139598219197,34.28380598858335,0.0,34.28380598858335,24.883805988583354,9.399999999999999,82.88121298764665,1.0,0.2197571739636744,0.088894449491052,0.0,0.09288444929094498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.003071230811403509,20.611111111111143,21.611111111111143
2025-01-01 15:50:00,3.9,0.6,102.8,94,288,53,2.1,-12.922423559710637,12.43753247303448,9.236100170605994,0.0029461481561915835,1.1715811893762333,84.03245183143534,84.17517724302942,5.967548168564656,5.824822756970571,228.42879566365946,-3.906225891332724,1413.981805,8.882755214331116,17381.764660506626,330.4487468809557,214.34945571684082,116.0992911641149,106.69929116411491,9.399999999999999,34.220829559822,0.0,34.220829559822,24.820829559822002,9.399999999999999,34.220829559822,0.0,34.220829559822,24.820829559822002,9.399999999999999,296.95816740751,190.11579284436945,106.8423745631406,97.4423745631406,9.399999999999999,2624.470786886078,34.220829559822,0.0,34.220829559822,24.820829559822002,9.399999999999999,296.95816740751,190.11579284436945,106.8423745631406,97.4423745631406,9.399999999999999,16157.217778997692,210.97071353327297,122.00261720277126,88.96809633050171,87.97571192590092,0.992384404600791,42.36482143599257,0.0,42.36482143599257,41.372437031391776,0.992384404600791,1844.844088944915,330.4487468809557,214.34945571684082,116.0992911641149,106.69929116411491,9.399999999999999,34.220829559822,0.0,34.220829559822,24.820829559822002,9.399999999999999,34.220829559822,0.0,34.220829559822,24.820829559822002,9.399999999999999,296.95816740751,190.11579284436945,106.8423745631406,97.4423745631406,9.399999999999999,1576.1251395475676,305.6414010988855,206.4926064447314,99.14879465415413,106.69929116411491,9.399999999999999,29.22458844408799,-0.0,29.22458844408799,24.820829559822002,9.399999999999999,29.22458844408799,-0.0,29.22458844408799,24.820829559822002,9.399999999999999,269.3558776254507,178.11248974852862,91.24338787692207,97.4423745631406,9.399999999999999,63.58438194858651,34.220829559822,0.0,34.220829559822,24.820829559822002,9.399999999999999,82.22834489072045,1.0,0.2197571739636744,0.088894449491052,0.0,0.09288444929094498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.003071230811403509,20.611111111111143,21.611111111111143
2025-01-01 15:51:00,3.9,0.6,102.8,94,288,53,2.1,-12.922423559710637,12.43753247303448,9.236100170605994,0.0029461481561915835,1.1715811893762333,84.16082037186858,84.30613631569356,5.839179628131424,5.6938636843064385,228.6190774100594,-3.906550756022625,1413.981805,9.049657655999285,17416.079633290283,331.89662862567775,215.02922043722955,116.86740818844822,107.46740818844823,9.399999999999999,34.15468042216739,0.0,34.15468042216739,24.75468042216739,9.399999999999999,34.15468042216739,0.0,34.15468042216739,24.75468042216739,9.399999999999999,296.4733775972335,189.4465502761801,107.02682732105336,97.62682732105336,9.399999999999999,2620.10479995018,34.15468042216739,0.0,34.15468042216739,24.75468042216739,9.399999999999999,296.4733775972335,189.4465502761801,107.02682732105336,97.62682732105336,9.399999999999999,16165.395031752612,211.002728470855,121.72081293743226,89.28191553342276,88.28953112882198,0.992384404600791,42.461020942851526,0.0,42.461020942851526,41.468636538250735,0.992384404600791,1848.4621836720848,331.89662862567775,215.02922043722955,116.86740818844822,107.46740818844823,9.399999999999999,34.15468042216739,0.0,34.15468042216739,24.75468042216739,9.399999999999999,34.15468042216739,0.0,34.15468042216739,24.75468042216739,9.399999999999999,296.4733775972335,189.4465502761801,107.02682732105336,97.62682732105336,9.399999999999999,1579.1501211105174,307.05733519036465,207.25256859742987,99.80476659293478,107.46740818844823,9.399999999999999,29.16809708053095,-0.0,29.16809708053095,24.75468042216739,9.399999999999999,29.16809708053095,-0.0,29.16809708053095,24.75468042216739,9.399999999999999,268.69298186556244,177.2920713333829,91.40091053217957,97.62682732105336,9.399999999999999,63.46147282895667,34.15468042216739,0.0,34.15468042216739,24.75468042216739,9.399999999999999,81.57339578370244,1.0,0.2197571739636744,0.088894449491052,0.0,0.09288444929094498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.040633454002372095,0.003071230811403509,20.611111111111143,21.611111111111143
