Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - West, poa_global (W/m^2)","Exterior Wall Irradiance - West, poa_direct (W/m^2)","Exterior Wall Irradiance - West, poa_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_ground_diffuse (W/m^2)",Rim Joist Irradiance (W),"Rim Joist Irradiance - West, poa_global (W/m^2)","Rim Joist Irradiance - West, poa_direct (W/m^2)","Rim Joist Irradiance - West, poa_diffuse (W/m^2)","Rim Joist Irradiance - West, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - West, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - West, poa_global (W/m^2)","Window Irradiance - West, poa_direct (W/m^2)","Window Irradiance - West, poa_diffuse (W/m^2)","Window Irradiance - West, poa_sky_diffuse (W/m^2)","Window Irradiance - West, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Clothes Washer (L/min),Clothes Washer (kW),Clothes Dryer (kW),Clothes Dryer (therms/hour),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C)
2025-01-01 17:05:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,94.92902721401393,94.92902721401393,-4.929027214013933,-4.929027214013933,241.94134232702854,-3.930582739652891,1414.0080167304782,,400.73451305157505,30.613700492341717,29.013700492341716,1.5999999999999999,0.0,1.5999999999999999,55.175653322928014,30.613700492341717,29.013700492341716,1.5999999999999999,0.0,1.5999999999999999,163.41225618483298,29.17006445383021,27.803664453830212,1.3663999999999998,0.0,1.5999999999999999,0.0,0.0,0.04526647709336269,0.0017926093020790117,0.02472412727461741,0.010040313273188472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:06:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,95.08341002103828,95.08341002103828,-5.083410021038277,-5.083410021038277,242.11276394477616,-3.9309073878175695,1414.0080167304782,,401.24870373274337,30.65298155997268,29.05298155997268,1.5999999999999999,0.0,1.5999999999999999,55.24645033651684,30.65298155997268,29.05298155997268,1.5999999999999999,0.0,1.5999999999999999,163.69164685079613,29.21993735763937,27.85353735763937,1.3663999999999998,0.0,1.5999999999999999,0.0,0.0,0.04526647709336269,0.0017926093020790117,0.02472412727461741,0.010040313273188472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:07:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,95.23803743495898,95.23803743495898,-5.238037434958984,-5.238037434958984,242.28400444012613,-3.931232033071865,1414.0080167304782,,401.755658968607,30.691709883209853,29.09170988320985,1.5999999999999999,0.0,1.5999999999999999,55.316251128395855,30.691709883209853,29.09170988320985,1.5999999999999999,0.0,1.5999999999999999,163.96732910079413,29.269148287033325,27.902748287033326,1.3663999999999998,0.0,1.5999999999999999,0.0,0.0,0.04526647709336269,0.0017926093020790117,0.02472412727461741,0.010040313273188472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:08:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,95.39290781809167,95.39290781809167,-5.3929078180916665,-5.3929078180916665,242.4550658930165,-3.931556675444881,1414.0080167304782,,402.25536911115523,30.729884725003398,29.129884725003397,1.5999999999999999,0.0,1.5999999999999999,55.38505437016616,30.729884725003398,29.129884725003397,1.5999999999999999,0.0,1.5999999999999999,164.2392951106445,29.317695845348734,27.951295845348735,1.3663999999999998,0.0,1.5999999999999999,0.0,0.0,0.04526647709336269,0.0017926093020790117,0.02472412727461741,0.010040313273188472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:09:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,95.54801953702437,95.54801953702437,-5.548019537024374,-5.548019537024374,242.6259503906654,-3.931881314922066,1414.0080167304782,,402.7478246474233,30.767505358620163,29.16750535862016,1.5999999999999999,0.0,1.5999999999999999,55.4528587520228,30.767505358620163,29.16750535862016,1.5999999999999999,0.0,1.5999999999999999,164.50753671562873,29.365578575134553,27.999178575134554,1.3663999999999998,0.0,1.5999999999999999,0.0,0.0,0.04526647709336269,0.0017926093020790117,0.02472412727461741,0.010040313273188472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:10:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,95.7033709637073,95.7033709637073,-5.703370963707296,-5.703370963707296,242.79666002882198,-3.9322059515397996,1414.0080167304782,,403.2330162033904,30.80457106794148,29.20457106794148,1.5999999999999999,0.0,1.5999999999999999,55.51966298329151,30.80457106794148,29.20457106794148,1.5999999999999999,0.0,1.5999999999999999,164.7720454251108,29.41279496076149,28.046394960761493,1.3663999999999998,0.0,1.5999999999999999,0.0,0.0,0.04526647709336269,0.0017926093020790117,0.02472412727461741,0.010040313273188472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:11:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,95.85896047516898,95.85896047516898,-5.85896047516899,-5.85896047516899,242.9671969114863,-3.9325305852253223,1414.0080167304782,,403.7109345433063,30.841081147411725,29.241081147411723,1.5999999999999999,0.0,1.5999999999999999,55.585465792335995,30.841081147411725,29.241081147411723,1.5999999999999999,0.0,1.5999999999999999,165.03281243499853,29.459343430646484,28.092943430646486,1.3663999999999998,0.0,1.5999999999999999,0.0,0.0,0.04526647709336269,0.0017926093020790117,0.02472412727461741,0.010040313273188472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:12:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,96.01478645314407,96.01478645314407,-6.014786453144067,-6.014786453144067,243.13756315055485,-3.932855216015014,1414.0080167304782,,404.1815705688812,30.87703490197642,29.277034901976418,1.5999999999999999,0.0,1.5999999999999999,55.650265926446394,30.87703490197642,29.277034901976418,1.5999999999999999,0.0,1.5999999999999999,165.28982864043317,29.505222359517813,28.138822359517814,1.3663999999999998,0.0,1.5999999999999999,0.0,0.0,0.04526647709336269,0.0017926093020790117,0.02472412727461741,0.010040313273188472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:13:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,96.17084728522649,96.17084728522649,-6.170847285226486,-6.170847285226486,243.30776086712203,-3.9331798439088743,1414.0080167304782,,404.64491532302077,30.912431647367548,29.312431647367546,1.5999999999999999,0.0,1.5999999999999999,55.71406215235346,30.912431647367548,29.312431647367546,1.5999999999999999,0.0,1.5999999999999999,165.54308465125226,29.550430071175352,28.184030071175354,1.3663999999999998,0.0,1.5999999999999999,0.0,0.0,0.04526647709336269,0.0017926093020790117,0.02472412727461741,0.010040313273188472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:14:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,96.3271414679686,96.3271414679686,-6.327141467968605,-6.327141467968605,243.47779230354323,-3.933504469168838,1414.0080167304782,,405.10096028808334,30.947270732888665,29.347270732888664,1.5999999999999999,0.0,1.5999999999999999,55.776853297294664,30.947270732888665,29.347270732888664,1.5999999999999999,0.0,1.5999999999999999,165.79257096892997,29.59496487007548,28.22856487007548,1.3663999999999998,0.0,1.5999999999999999,0.0,0.0,0.04526647709336269,0.0017926093020790117,0.02472412727461741,0.010040313273188472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:15:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,96.48366718862965,96.48366718862965,-6.483667188629648,-6.483667188629648,243.64765936876032,-3.9338290912637603,1414.0080167304782,,405.54969617123203,30.981551448623055,29.381551448623053,1.5999999999999999,0.0,1.5999999999999999,55.83863808177362,30.981551448623055,29.381551448623053,1.5999999999999999,0.0,1.5999999999999999,166.03827733587823,29.63882492517741,28.27242492517741,1.3663999999999998,0.0,1.5999999999999999,0.0,0.933,0.07619588492939698,0.04239126399884958,0.0016502327230801645,0.15600162205400347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:16:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,96.64042295367673,96.64042295367673,-6.640422953676737,-6.640422953676737,243.8173643220964,-3.9341537104701274,1414.0080167304782,,405.99111473856703,31.015273165550422,29.41527316555042,1.5999999999999999,0.0,1.5999999999999999,55.899415372095106,31.015273165550422,29.41527316555042,1.5999999999999999,0.0,1.5999999999999999,166.28019375303097,29.682008451588082,28.315608451588083,1.3663999999999998,0.0,1.5999999999999999,0.0,0.933,0.07619588492939698,0.04239126399884958,0.0016502327230801645,0.15600162205400347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:17:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,96.79740716938312,96.79740716938312,-6.797407169383126,-6.797407169383126,243.98690931677248,-3.9344783267952153,1414.0080167304782,,406.4252075863399,31.04843524167506,29.44843524167506,1.5999999999999999,0.0,1.5999999999999999,55.9591840111781,31.04843524167506,29.44843524167506,1.5999999999999999,0.0,1.5999999999999999,166.51830982216399,29.724513593162325,28.358113593162326,1.3663999999999998,0.0,1.5999999999999999,0.0,0.933,0.07619588492939698,0.04239126399884958,0.0016502327230801645,0.15600162205400347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:18:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,96.95461824771115,96.95461824771115,-6.954618247711152,-6.954618247711152,244.15629651528317,-3.934802940188092,1414.0080167304782,,406.85196645264256,31.081037045837007,29.481037045837006,1.5999999999999999,0.0,1.5999999999999999,56.01794286147101,31.081037045837007,29.481037045837006,1.5999999999999999,0.0,1.5999999999999999,166.75261493094692,29.766338455535738,28.39993845553574,1.3663999999999998,0.0,1.5999999999999999,0.0,0.933,0.07619588492939698,0.04239126399884958,0.0016502327230801645,0.15600162205400347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:19:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,97.1120546044686,97.1120546044686,-7.112054604468595,-7.112054604468595,244.32552808747818,-3.9351275507433456,1414.0080167304782,,407.2713832126084,31.113077957345446,29.513077957345445,1.5999999999999999,0.0,1.5999999999999999,56.07569080429101,31.113077957345446,29.513077957345445,1.5999999999999999,0.0,1.5999999999999999,166.9830982650949,29.80748110829384,28.44108110829384,1.3663999999999998,0.0,1.5999999999999999,0.0,0.933,0.07619588492939698,0.04239126399884958,0.0016502327230801645,0.15600162205400347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:20:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,97.26971466050549,97.26971466050549,-7.269714660505488,-7.269714660505488,244.49460621190875,-3.9354521583518363,1414.0080167304782,,407.6834498819565,31.144557366249458,29.544557366249457,1.5999999999999999,0.0,1.5999999999999999,56.13242674031197,31.144557366249458,29.544557366249457,1.5999999999999999,0.0,1.5999999999999999,167.2097488252644,29.847939587988062,28.481539587988063,1.3663999999999998,0.0,1.5999999999999999,0.0,0.933,0.07619588492939698,0.04239126399884958,0.0016502327230801645,0.15600162205400347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:21:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,97.42759684131994,97.42759684131994,-7.4275968413199385,-7.4275968413199385,244.66353307548147,-3.9357767631008755,1414.0080167304782,,408.0881586161991,31.17547467327747,29.57547467327747,1.5999999999999999,0.0,1.5999999999999999,56.18814958945538,31.17547467327747,29.57547467327747,1.5999999999999999,0.0,1.5999999999999999,167.43255544171498,29.887711900752976,28.521311900752977,1.3663999999999998,0.0,1.5999999999999999,0.0,0.933,0.07619588492939698,0.04239126399884958,0.0016502327230801645,0.15600162205400347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:22:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,97.58569957676472,97.58569957676472,-7.585699576764724,-7.585699576764724,244.83231087320894,-3.936101364932256,1414.0080167304782,,408.4855017101446,31.205829289799315,29.605829289799313,1.5999999999999999,0.0,1.5999999999999999,56.2428582908219,31.205829289799315,29.605829289799313,1.5999999999999999,0.0,1.5999999999999999,167.6515067892596,29.926796024974998,28.560396024975,1.3663999999999998,0.0,1.5999999999999999,0.0,0.933,0.07619588492939698,0.04239126399884958,0.0016502327230801645,0.15600162205400347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:23:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,97.74402130215762,97.74402130215762,-7.7440213021576225,-7.7440213021576225,245.00094180947212,-3.936425963860529,1414.0080167304782,,408.8754716009358,31.235620638058297,29.635620638058295,1.5999999999999999,0.0,1.5999999999999999,56.296551803109686,31.235620638058297,29.635620638058295,1.5999999999999999,0.0,1.5999999999999999,167.86659140427355,29.96518991432861,28.598789914328613,1.3663999999999998,0.0,1.5999999999999999,0.0,0.933,0.07619588492939698,0.04239126399884958,0.0016502327230801645,0.15600162205400347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:24:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,97.90256045648535,97.90256045648535,-7.902560456485343,-7.902560456485343,245.1694280961778,-3.936750559922075,1414.0080167304782,,409.2580608637812,31.26484815084512,29.664848150845117,1.5999999999999999,0.0,1.5999999999999999,56.34922910402666,31.26484815084512,29.664848150845117,1.5999999999999999,0.0,1.5999999999999999,168.07779769776974,30.002891500110337,28.63649150011034,1.3663999999999998,0.0,1.5999999999999999,0.0,0.933,0.07619588492939698,0.04239126399884958,0.0016502327230801645,0.15600162205400347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:25:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,98.06131559007444,98.06131559007444,-8.061315590074445,-8.061315590074445,245.33777206689544,-3.9370751532624126,1414.0080167304782,,409.6332624642023,31.29351129076803,29.69351129076803,1.5999999999999999,0.0,1.5999999999999999,56.400889225021466,31.29351129076803,29.69351129076803,1.5999999999999999,0.0,1.5999999999999999,168.28511411033364,30.039898718895603,28.673498718895605,1.3663999999999998,0.0,1.5999999999999999,0.0,0.933,0.07619588492939698,0.04239126399884958,0.0016502327230801645,0.15600162205400347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:26:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,98.2202849382534,98.2202849382534,-8.220284938253398,-8.220284938253398,245.5059757251013,-3.9373997435395722,1414.0080167304782,,410.00106875592513,31.321609473697816,29.721609473697814,1.5999999999999999,0.0,1.5999999999999999,56.45153111330694,31.321609473697816,29.721609473697814,1.5999999999999999,0.0,1.5999999999999999,168.48852857383983,30.076209416451885,28.709809416451886,1.3663999999999998,0.0,1.5999999999999999,0.0,0.933,0.07619588492939698,0.04239126399884958,0.0016502327230801645,0.15600162205400347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:27:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,98.37946705979905,98.37946705979905,-8.379467059799051,-8.379467059799051,245.67404142126267,-3.937724330855417,1414.0080167304782,,410.3614729900416,31.349142184058586,29.749142184058584,1.5999999999999999,0.0,1.5999999999999999,56.50115383965087,31.349142184058586,29.749142184058584,1.5999999999999999,0.0,1.5999999999999999,168.68802936093604,30.111821499376703,28.745421499376704,1.3663999999999998,0.0,1.5999999999999999,0.0,0.933,0.07619588492939698,0.04239126399884958,0.0016502327230801645,0.15600162205400347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:28:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,98.5388604123468,98.5388604123468,-8.538860412346802,-8.538860412346802,245.84197140244498,-3.9380489152972586,1414.0080167304782,,410.71446830636467,31.376108897773417,29.776108897773415,1.5999999999999999,0.0,1.5999999999999999,56.54975645949947,31.376108897773417,29.776108897773415,1.5999999999999999,0.0,1.5999999999999999,168.8836045434598,30.14673283842177,28.78033283842177,1.3663999999999998,0.0,1.5999999999999999,0.0,0.933,0.07619588492939698,0.04239126399884958,0.0016502327230801645,0.15600162205400347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:29:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,98.69846345698606,98.69846345698606,-8.698463456986067,-8.698463456986067,246.0097679234419,-3.938373496865097,1414.0080167304782,,411.0600479836723,31.402509101381472,29.80250910138147,1.5999999999999999,0.0,1.5999999999999999,56.59733804743253,31.402509101381472,29.80250910138147,1.5999999999999999,0.0,1.5999999999999999,169.07524214625954,30.180941295950944,28.814541295950946,1.3663999999999998,0.0,1.5999999999999999,0.0,0.933,0.07619588492939698,0.04239126399884958,0.0016502327230801645,0.15600162205400347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:30:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,98.85827465939924,98.85827465939924,-8.858274659399246,-8.858274659399246,246.17743324807032,-3.9386980755152763,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07837060891786814,0.04532257480728067,0.0,0.1663881530262674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:31:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,99.01829248950018,99.01829248950018,-9.01829248950018,-9.01829248950018,246.3449696488873,-3.9390226512696245,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07837060891786814,0.04532257480728067,0.0,0.1663881530262674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:32:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,99.17851542140113,99.17851542140113,-9.178515421401132,-9.178515421401132,246.51237940725065,-3.9393472240917617,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07837060891786814,0.04532257480728067,0.0,0.1663881530262674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:33:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,99.33894193306284,99.33894193306284,-9.338941933062834,-9.338941933062834,246.6796648130554,-3.9396717940471717,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07837060891786814,0.04532257480728067,0.0,0.1663881530262674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:34:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,99.49957050746222,99.49957050746222,-9.499570507462222,-9.499570507462222,246.8468281660496,-3.9399963610849227,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07837060891786814,0.04532257480728067,0.0,0.1663881530262674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:35:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,99.66039963070934,99.66039963070934,-9.660399630709334,-9.660399630709334,247.01387177398465,-3.9403209252486704,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07837060891786814,0.04532257480728067,0.0,0.1663881530262674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:36:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,99.82142790159567,99.82142790159567,-9.821427901595667,-9.821427901595667,247.1807980661747,-3.940645486720314,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07837060891786814,0.04532257480728067,0.0,0.1663881530262674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:37:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,99.98265359764832,99.98265359764832,-9.982653597648323,-9.982653597648323,247.34760914399095,-3.9409700450705714,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07837060891786814,0.04532257480728067,0.0,0.1663881530262674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:38:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,100.14407532598871,100.14407532598871,-10.144075325988704,-10.144075325988704,247.51430745566302,-3.941294600510446,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07837060891786814,0.04532257480728067,0.0,0.1663881530262674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
2025-01-01 17:39:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,100.30569158847827,100.30569158847827,-10.305691588478266,-10.305691588478266,247.68089534540513,-3.941619153069041,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07837060891786814,0.04532257480728067,0.0,0.1663881530262674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.04519232932946749,0.0071654440789473695,19.444444444444457
